本词	国际音标	方言拼音	汉语拼音	词汇属性	对应官话词	官话拼音	词频	同义词	新旧标记
嘁嘁嚼嚼	tɕʰit7 tɕʰit7 tɕʰiɔʔ8 tɕʰiɔʔ8	qit6 qit6 qiok7 qiok7	qi1 qi1 jue2 jue2	赣	唠唠叨叨	lao2 lao2 dao1 dao1	100000		
依到	i1 tau0	yi1 dau0	yi1 dao4	赣	由着/按照	you2 zhe5/an4 zhao4	100000		
弆到	kie3 tau0	gie3 dau0	ju3 dao4	赣	隐藏	yin3 cang2	100000		
作兴	tsɔʔ7 ɕin1	zok6 xin1	zuo4 xing1	赣	欣赏	xin1 shang3	100000		
窸窸窣窣	ɕit7 ɕit7 sot7 sot7	xit6 xit6 sot6 sot6	xi1 xi1 su1 su1	赣			100000		
戒箍子	kai5 ku1 tsɿ0	gai4 gu1 zi0	jie4 gu1 zi5	赣	戒指	jie4 zhi3	100000		
一泊	it7 pʰɔʔ8	yit6 pok7	yi1 po1	赣	一泡	yi1 pao4	100000		
着羞	tsʰɔʔ8 ɕiu1	cok7 xiu1	zhe5 xiu1	赣	丢人	diu1 ren2	100000		
笪砭	tat7 pien1	dat6 bien1	da2 bian1	赣	摔坏	shuai1 huai4	100000		
猪窠	tɕy1 kʰuo1	jyu1 kuo1	zhu1 ke1	赣	猪圈	zhu1 quan1	100000		
个把	ko5 pa3	go4 ba3	ge4 ba3	赣			100000		
天光边子	tʰiɛn1 kuɔŋ1 piɛn1 tsɿ0	tien1 guong1 bien1 zi0	tian1 guang1 bian1 zi5	赣			100000	黎明	
䐁上	tuʔ7 sɔŋ6	duk6 song5	zhuo2 shang4	赣	底部	di3 bu4	100000		
䐁下	tuʔ7 ha6	duk6 ha5	zhuo2 xia4	赣	底部	di3 bu4	100000		
到䐁	tau5 tuʔ7	dau4 duk6	dao4 zhuo2	赣	到头	dao4 tou2	100000		
好吧	hau3 pa1	hau3 ba1	hao3 ba5	赣			11037		
十年前	ɕit8 ȵiɛn5 tɕʰiɛn2	xit7 nien4 qien2	shi2 nian2	白			1		
之处	tsɿ1 tɕʰy3	zi1 qyu3	zhi1 chu4	赣			53639		
考编	kʰau3 piɛn1	kau3 bien1	kao3 bian1	赣			12138		
图层	tʰu2 tsʰɛn2	tu2 cen2	tu2 ceng2	赣			51965		
又在	iu6 cei6	yiu5 cei5	you4 zai4	赣			10484		
猜到	tsʰai1 tau5	cai1 dau4	cai1 dao4	赣			11478		
会有	ui6 iu3	wui5 yiu3	hui4 you3	赣			89256		
回退	fɨi5 tʰui3	fei4 tui3	hui2 tui4	赣			37089		
帮我	pɔŋ1 ŋo3	bong1 ngo3	bang1 wo3	赣			70000		
已经是	i3 tɕin1 sɿ6	yi3 jin1 si5	yi3 jing1 shi4	赣			20000		
疑母字	ȵi5 mu3 tsʰɿ6	ni4 mu3 ci5	yi2 mu3 zi4	赣			20001		
通勤	tʰuŋ1 tɕʰin2	tung1 qin2	tong1 qin2	赣			11725		
还能	hat7 lɛn5	hat6 len4	hai2 neng2	赣			20712		
等你	tɛn3 nen3	den3 nen3	deng3 ni3	赣			14447		
太强	tʰai3 tɕʰiɔŋ2	tai3 qiong2	tai4 qiang2	赣			18931		
周目	tsɛu1 muʔ7	zeu1 muk6	zhou1 mu4	赣			13885		
就可以	tɕʰiu6 kʰo3 i3	qiu5 ko3 yi3	jiu4	赣			134288		
群主	tɕʰyn2 tsu3	qyun2 zu3	qun2 zhu3	赣			5001		
走起	tsɛu3 tɕʰi3	zeu3 qi3	zou3 qi3	赣			12656		
刮来	kuat7 lei5	guat6 lei4	gua1 lai2	赣			1		
玩过	uan5 kuo5	wan4 guo4	wan2 guo4	赣			13676		
有机会	iu3 tɕi1 fɨi6	yiu3 ji1 fei5	you3 ji1 hui4	赣			31470		
做不到	tsu5 pet7 tau5	zu4 bet6 dau4	zuo4 bu2 dao4	赣			25000		
卵用	lon3 iuŋ6	lon3 yung5	luan3	赣			16870		
来了	lei5 liɛu0	lei4 lieu0	lai2 le5	赣			32693		
懂不懂	tuŋ3 pet7 tuŋ3	dung3 bet6 dung3	dong3 bu4 dong3	赣			15024		
跟你	kiɛn1 nen3	gien1 nen3	gen1 ni3	赣			10912		
不考虑	pet7 kʰau3 li6	bet6 kau3 li5	bu4	赣			13463		
大日本帝国	tʰai6 lɛt7 pɨn3 ti5 kuɛt7	tai5 let6 ben3 di4 guet6	da4	文			12880		
梦到	muŋ6 tau5	mung5 dau4	meng4 dao4	赣			11727		
私钥	sɿ1 ȵyot7	si1 nyuot6	si1	赣			30112		
词元	tsʰɿ2 ȵyon5	ci2 nyuon4	ci2	赣			13546		
望一眼	mɔŋ6 it7 ŋæn3	mong5 yit6 ngan3	wang4	白			12654		
全是	tɕʰyon2 sɿ6	qyuon2 si5	quan2 shi4	赣			16255		
有时间	iu3 sɿ5 kan5	yiu3 si4 gan4	you3 shi2 jian1	赣			15156		
看懂	kʰon1 tuŋ3	kon1 dung3	kan4 dong3	赣			41625		
北帝	pɛt7 ti5	bet6 di4	bei3 di4	赣			14050		
我是	ŋo3 sɿ6	ngo3 si5	wo3 shi4	赣			62422		
小时间	ɕiɛu3 sɿ5 kan5	xieu3 si4 gan4	xiao3 shi2 jian1	赣			30671		
上上	sɔŋ6 sɔŋ6	song5 song5	shang4	赣			14767		
出租屋	tsʰuʔ7 tsu1 uʔ7	cuk6 zu1 wuk6	chu1 zu1 wu1	赣			10907		
死循环	sɿ3 ɕyn5 fan5	si3 xyun4 fan4	si3	赣			13984		
算过	son5 kuo5	son4 guo4	suan4 guo4	赣			10529		
急得	tɕit7 tɛt7	jit6 det6	ji2 de2	赣			10800		
五年前	ŋ̍3 ȵiɛn5 tɕʰiɛn2	ng3 nien4 qien2	wu3 nian2 qian2	赣			5001		
考公	kʰau3 kuŋ1	kau3 gung1	kao3 gong1	赣			20001		
测试点	tsʰɛt7 sɿ5 tiɛn3	cet6 si4 dien3	ce4 shi4 dian3	赣			12696		
相当多	ɕiɔŋ1 tɔŋ1 to1	xiong1 dong1 do1	xiang1 dang1 duo1	赣			10122		
是在	sɿ6 cei6	si5 cei5	shi4 zai4	赣			12245		
到此	tau5 tsʰɿ3	dau4 ci3	dao4 ci3	赣			12660		
快来	kʰuai3 lei5	kuai3 lei4	kuai4 lai2	赣			14082		
中证	tsuŋ1 tsɨn5	zung1 zen4	zhong1 zheng4	赣			12332		
现金流	ɕiɛn6 tɕin1 liu5	xien5 jin1 liu4	xian4 jin1 liu2	赣			14023		
不晓得	pet7 ɕiɛu3 tɛt7	bet6 xieu3 det6	bu4	赣			179584		
试错	sɿ5 tsʰo3	si4 co3	shi4 cuo4	赣			11465		
念错	ȵiɛn6 tsʰo3	nien5 co3	nian4 cuo4	赣			12111		
要有	iɛu1 iu3	yeu1 yiu3	yao4 you3	赣			38049		
才是	tsʰai2 sɿ6	cai2 si5	cai2 shi4	赣			27034		
摔坏	sai1 fai6	sai1 fai5	shuai1 huai4	赣			1		
财报	tsʰai2 pau5	cai2 bau4	cai2 bao4	赣			12184		
对啊	tui5 ŋa1	dui4 nga1	dui4 a5	赣			32733		
赣菜	kon5 tsʰai3	gon4 cai3	gan4 cai4	赣			13408		
解决了	kai3 tɕyot7 liɛu0	gai3 jyuot6 lieu0	jie3 jue2 le5	赣			20000		
百科全书	paʔ7 kʰuo1 tɕʰyon2 su1	bak6 kuo1 qyuon2 su1	bai3 ke1 quan2 shu1	赣			20000		
政治正确	tsɨn5 tsʰɿ6 tsɨn5 kʰɔʔ7	zen4 ci5 zen4 kok6	zheng4 zhi4 zheng4 que4	赣			20000		
喫得	tɕʰiaʔ7 tɛt7	qiak6 det6	chi1 de2	赣			11458		
小编	ɕiɛu3 piɛn1	xieu3 bien1	xiao3 bian1	赣			10618		
也要	ia3 iɛu1	ya3 yeu1	ye3 yao4	赣			70000		
年月	ȵiɛn5 ȵyot8	nien4 nyuot7	nian2 yue4	赣			10917		
哪只人	la3 tsat7 ȵin5	la3 zat6 nin4	na3 zhi3 ren2	赣			14429		
箇是	ko3 sɿ6	go3 si5	ge4 shi4	赣	这是	zhe4 shi4	10428		
搦到	laʔ7 tau5	lak6 dau4	nuo4 dao4	赣			13917		
立秋	lit7 tɕʰiu1	lit6 qiu1	li4 qiu1	赣			13330		
修复了	ɕiu1 fuʔ7 liɛu0	xiu1 fuk6 lieu0	xiu1 fu4 le5	赣			20000		
工作区	kuŋ1 tsɔʔ7 tɕʰy1	gung1 zok6 qyu1	gong1 zuo4 qu1	赣			20000		
会不会	ui6 pet7 ui6	wui5 bet6 wui5	hui4	赣			17661		
不规范	pet7 kui1 fan6	bet6 gui1 fan5	bu4	赣			13003		
好哦	hau3 ŋo5	hau3 ngo4	hao3 o2	赣			25000		
给我	tɕit7 ŋo3	jit6 ngo3	gei3 wo3	赣			85001	搦得我	
又要	iu6 iɛu1	yiu5 yeu1	you4 yao4	赣			10305		
有些子	iu3 ɕiɛt7 tsɿ3	yiu3 xiet6 zi3	you3 xie1 zi5	赣			20000		
许就	he3 tɕʰiu6	he3 qiu5	xu3 jiu4	赣	那就	na4 jiu4	1		
嘴巴皮子	tsui3 pa1 pʰi2 tsɿ0	zui3 ba1 pi2 zi0	zui3 ba1 pi2 zi5	赣			100000		
䁐牛	iaŋ5 ȵiu5	yang4 niu4	ying1 niu2	赣	放牛	fang4 niu2	156320		
太阿公	tʰai3 ŋa0 kuŋ1	tai3 nga0 gung1	tai4 e1 gong1	赣			100000		
太阿婆	tʰai3 ŋa0 pʰo2	tai3 nga0 po2	tai4 e1 po2	赣			100000		
凭得	pʰen6 tɛt7	pen5 det6	ping2 de2	赣	靠在	kao4 zai4	156120		
攒劲	tsan3 tɕin5	zan3 jin4	zan3 jin4	赣	使劲	shi3 jin4	156350	用力	
一十几日	it7 ɕit8 tɕi3 ȵit7	yit6 xit7 ji3 nit6	yi1 shi2 ji3 ri4	赣	一十几天	yi1 shi2 ji3 tian1	109		
一十多日	it7 ɕit8 to1 ȵit7	yit6 xit7 do1 nit6	yi1 shi2 duo1 ri4	赣	一十多天	yi1 shi2 duo1 tian1	84		
二十多日	ɵ6 ɕit8 to1 ȵit7	o5 xit7 do1 nit6	er4 shi2 duo1 ri4	赣	二十多天	er4 shi2 duo1 tian1	44		
六十六日	liuʔ7 ɕit8 liuʔ7 ȵit7	liuk6 xit7 liuk6 nit6	liu4 shi2 liu4 ri4	赣	六十六天	liu4 shi2 liu4 tian1	20		
几十日	tɕi3 ɕit8 ȵit7	ji3 xit7 nit6	ji3 shi2 ri4	赣	几十天	ji3 shi2 tian1	20		
五十二日	ŋ̍3 ɕit8 ɵ6 ȵit7	ng3 xit7 o5 nit6	wu3 shi2 er4 ri4	赣	五十二天	wu3 shi2 er4 tian1	19		
四十三日	sɿ5 ɕit8 san1 ȵit7	si4 xit7 san1 nit6	si4 shi2 san1 ri4	赣	四十三天	si4 shi2 san1 tian1	19		
四十五日	sɿ5 ɕit8 ŋ̍3 ȵit7	si4 xit7 ng3 nit6	si4 shi2 wu3 ri4	赣	四十五天	si4 shi2 wu3 tian1	19		
第十日	tʰi6 ɕit8 ȵit7	ti5 xit7 nit6	di4 shi2 ri4	赣	第十天	di4 shi2 tian1	18		
六十四日	liuʔ7 ɕit8 sɿ5 ȵit7	liuk6 xit7 si4 nit6	liu4 shi2 si4 ri4	赣	六十四天	liu4 shi2 si4 tian1	17		
一十余日	it7 ɕit8 y5 ȵit7	yit6 xit7 yu4 nit6	yi1 shi2 yu2 ri4	赣	一十余天	yi1 shi2 yu2 tian1	15		
十万日	ɕit8 uan6 ȵit7	xit7 wan5 nit6	shi2 wan4 ri4	赣	十万天	shi2 wan4 tian1	13		
三百六十五日	san1 paʔ7 liuʔ7 ɕit8 ŋ̍3 ȵit7	san1 bak6 liuk6 xit7 ng3 nit6	san1 bai3 liu4 shi2 wu3 ri4	赣	三百六十五天	san1 bai3 liu4 shi2 wu3 tian1	11		
五十日	ŋ̍3 ɕit8 ȵit7	ng3 xit7 nit6	wu3 shi2 ri4	赣	五十天	wu3 shi2 tian1	11		
三十三日	san1 ɕit8 san1 ȵit7	san1 xit7 san1 nit6	san1 shi2 san1 ri4	赣	三十三天	san1 shi2 san1 tian1	10		
六十日	liuʔ7 ɕit8 ȵit7	liuk6 xit7 nit6	liu4 shi2 ri4	赣	六十天	liu4 shi2 tian1	8		
二十几日	ɵ6 ɕit8 tɕi3 ȵit7	o5 xit7 ji3 nit6	er4 shi2 ji3 ri4	赣	二十几天	er4 shi2 ji3 tian1	7		
横子	uaŋ6 tsɿ0	wang5 zi0	heng2 zi5	赣			141203		
白露	pʰet8 lu6	pet7 lu5	bai2 lu4	文			156430		
治鱼	tsʰɿ2 ȵie2	ci2 nie2	zhi4 yu2	赣			156430		
声气	saŋ1 tɕʰi0	sang1 qi0	sheng1 qi4	白			146320	声音	
玩水	uan5 sui3	wan4 sui3	wan2 shui3	赣			166563	游泳	
关按	kuan1 ŋon5	guan1 ngon4	guan1 an4	赣	关紧	guan1 jin3	16450		
盘根挖树	pʰon2 kiɛn1 ua1 su6	pon2 gien1 wa1 su5	pan2 gen1 wa1 shu4	赣			146580	刨根问底	
断夜	tʰon6 ia6	ton5 ya5	duan4 ye4	赣			123050	断夜边子	
窜飙	tsʰon5 pieu1	con4 bieu1	cuan4 biao1	赣			153021	窜死	
牵床	tɕʰiɛn1 tsʰɔŋ2	qien1 cong2	qian1 chuang2	赣	铺床	pu1 chuang2	156430		
牵到	tɕʰiɛn1 tau5	qien1 dau4	qian1 dao4	赣			165610	牵挂	
拈菜	ȵiɛn1 tsʰai3	nien1 cai3	nian1 cai4	赣			132250	夹菜	
日本	lɛt7 pɨn3	let6 ben3	ri4 ben3	文			175307		
十分	sɨt8 fɨn1	set7 fen1	shi2 fen1	文			31428		
抗日	kʰɔŋ2 lɛt7	kong2 let6	kang4 ri4	文			5260		
日子	ȵit7 tsɿ3	nit6 zi3	ri4 zi5	白			35113		
一名	it7 miᴀŋ5	yit6 miang4	yi1 ming2	白			4733		
人生	lɨn5 sɛn1	len4 sen1	ren2 sheng1	文			4255		
十年	ɕit8 ȵiɛn5	xit7 nien4	shi2 nian2	白			158649		
十堰	sɨt8 ien3	set7 yen3	shi2 yan4	文			3611		
日期	lɛt7 tɕʰi2	let6 qi2	ri4 qi1	文			53571		
日军	lɛt7 tɕyn1	let6 jyun1	ri4 jun1	文			3377		
日益	lɛt7 it7	let6 yit6	ri4 yi4	文			3196		
十堰市	sɨt8 ien3 sɿ6	set7 yen3 si5	shi2 yan4 shi4	文			3089		
一日	it7 ȵit7	yit6 nit6	yi1 ri4	白	一天	yi1 tian1	132277		
排名	pʰai2 miᴀŋ5	pai2 miang4	pai2 ming2	白			2256		
日前	lɛt7 tɕʰiɛn2	let6 qien2	ri4 qian2	文			2144		
名叫	miᴀŋ5 tɕiɛu5	miang4 jieu4	ming2 jiao4	白			2141		
节日	tɕiɛt7 lɛt7	jiet6 let6	jie2 ri4	文			2105		
又名	iu6 miᴀŋ5	yiu5 miang4	you4 ming2	白			2093		
近日	tɕʰin6 lɛt7	qin5 let6	jin4 ri4	文			2033		
当日	tɔŋ1 ȵit7	dong1 nit6	dang1 ri4	白	当天	dang1 tian1	2031		
改名	kai3 miᴀŋ5	gai3 miang4	gai3 ming2	白			12013		
平日	pʰin2 lɛt7	pin2 let6	ping2 ri4	文			1952		
每日	mi3 ȵit7	mi3 nit6	mei3 ri4	白	每天	mei3 tian1	66941		
日月	lɛt7 ȵyot8	let6 nyuot7	ri4 yue4	文			1940		
两名	liɔŋ3 miᴀŋ5	liong3 miang4	liang3 ming2	白			1886		
一十八年	it7 sɨt8 pat7 ȵiɛn5	yit6 set7 bat6 nien4	yi1 shi2 ba1 nian2	文	十八年	shi2 ba1 nian2	1859		
一十五年	it7 sɨt8 ŋ̍3 ȵiɛn5	yit6 set7 ng3 nien4	yi1 shi2 wu3 nian2	文	十五年	shi2 wu3 nian2	1817		
次日	tsʰɿ3 lɛt7	ci3 let6	ci4 ri4	文			1719		
一十四	it7 ɕit8 sɿ5	yit6 xit7 si4	yi1 shi2 si4	白	十四	shi2 si4	1634		
十大	sɨt8 tʰai6	set7 tai5	shi2 da4	文			1619		
报名	pau5 miᴀŋ5	bau4 miang4	bao4 ming2	白			1606		
二十	ɵ6 ɕit8	o5 xit7	er4 shi2	白			16408		
日后	lɛt7 hɛu6	let6 heu5	ri4 hou4	文			1384		
昔日	ɕit7 lɛt7	xit6 let6	xi1 ri4	文			1373		
几十年	tɕi3 ɕit8 ȵiɛn5	ji3 xit7 nien4	ji3 shi2 nian2	白			1361		
惊人	tɕin1 lɨn5	jin1 len4	jing1 ren2	文			1321		
日报	lɛt7 pau5	let6 bau4	ri4 bao4	文			26228		
二十年	ɵ6 ɕit8 ȵiɛn5	o5 xit7 nien4	er4 shi2 nian2	白			1227		
日历	lɛt7 lit7	let6 lit6	ri4 li4	文			1125		
一十一	it7 ɕit8 it7	yit6 xit7 yit6	yi1 shi2 yi1	白	十一	shi2 yi1	1116		
日志	lɛt7 tsɿ5	let6 zi4	ri4 zhi4	文			211110		
十月	ɕit8 ȵyot8	xit7 nyuot7	shi2 yue4	赣			1030		
生日	sɛn1 lɛt7	sen1 let6	sheng1 ri4	文			6028		
中日	tsuŋ1 lɛt7	zung1 let6	zhong1 ri4	文			1005		
十个	ɕit8 ko5	xit7 go4	shi2 ge4	白			977		
日趋	lɛt7 tɕʰy1	let6 qyu1	ri4 qu1	文			926		
日夜	ȵit7 ia6	nit6 ya5	ri4 ye4	白			871		
三十年	san1 ɕit8 ȵiɛn5	san1 xit7 nien4	san1 shi2 nian2	白			837		
十一届三中全会	sɨt8 it7 kai5 san1 tsuŋ1 tɕʰyon2 fɨi6	set7 yit6 gai4 san1 zung1 qyuon2 fei5	shi2 yi1 jie4 san1 zhong1 quan2 hui4	文			836		
工作日	kuŋ1 tsɔʔ7 lɛt7	gung1 zok6 let6	gong1 zuo4 ri4	文			789		
数日	su5 lɛt7	su4 let6	shu4 ri4	文			785		
一十七年	it7 ɕit8 tɕʰit7 ȵiɛn5	yit6 xit7 qit6 nien4	yi1 shi2 qi1 nian2	白	十七年	shi2 qi1 nian2	779		
那日	la3 ȵit7	la3 nit6	na4 ri4	白			754		
三十	san1 ɕit8	san1 xit7	san1 shi2	白			10747		
三日	san1 ȵit7	san1 nit6	san1 ri4	白	三天		735		
十足	sɨt8 tɕiuʔ7	set7 jiuk6	shi2 zu2	文			732		
往日	uɔŋ3 lɛt7	wong3 let6	wang3 ri4	文			719		
几日	tɕi3 ȵit7	ji3 nit6	ji3 ri4	白	几天	ji3 tian1	702		
一十三年	it7 sɨt8 san1 ȵiɛn5	yit6 set7 san1 nien4	yi1 shi2 san1 nian2	文	十三年	shi2 san1 nian2	698		
一十二年	it7 sɨt8 ɵ6 ȵiɛn5	yit6 set7 o5 nien4	yi1 shi2 er4 nian2	文	十二年	shi2 er4 nian2	698		
五十	ŋ̍3 ɕit8	ng3 xit7	wu3 shi2	白			666		
三名	san1 miᴀŋ5	san1 miang4	san1 ming2	白			663		
十一五	sɨt8 it7 ŋ̍3	set7 yit6 ng3	shi2 yi1 wu3	文			661		
日渐	lɛt7 tɕʰiɛn6	let6 qien5	ri4 jian4	文			661		
四名	sɿ5 miᴀŋ5	si4 miang4	si4 ming2	白			655		
别名	pʰiɛt8 miᴀŋ5	piet7 miang4	bie2 ming2	白			25646		
日记	lɛt7 tɕi5	let6 ji4	ri4 ji4	文			639		
日照	lɛt7 tsɛu5	let6 zeu4	ri4 zhao4	文			621		
十五大	sɨt8 ŋ̍3 tʰai6	set7 ng3 tai5	shi2 wu3 da4	文			606		
一十几个	it7 ɕit8 tɕi3 ko5	yit6 xit7 ji3 go4	yi1 shi2 ji3 ge4	白	十几个	shi2 ji3 ge4	599		
二十七年	ɵ6 ɕit8 tɕʰit7 ȵiɛn5	o5 xit7 qit6 nien4	er4 shi2 qi1 nian2	白			580		
一十二月	it7 ɕit8 ɵ6 ȵyot8	yit6 xit7 o5 nyuot7	yi1 shi2 er4 yue4	赣	十二月	shi2 er4 yue4	575		
一十几年	it7 ɕit8 tɕi3 ȵiɛn5	yit6 xit7 ji3 nien4	yi1 shi2 ji3 nian2	白	十几年	shi2 ji3 nian2	575		
十万	ɕit8 uan6	xit7 wan5	shi2 wan4	白			571		
一十九年	it7 ɕit8 tɕiu3 ȵiɛn5	yit6 xit7 jiu3 nien4	yi1 shi2 jiu3 nian2	白	十九年	shi2 jiu3 nian2	566		
一十一月	it7 ɕit8 it7 ȵyot8	yit6 xit7 yit6 nyuot7	yi1 shi2 yi1 yue4	赣	十一月	shi2 yi1 yue4	565		
早日	tsau3 lɛt7	zau3 let6	zao3 ri4	文			565		
日元	lɛt7 yon5	let6 yuon4	ri4 yuan2	文			544		
第一名	tʰi6 it7 miᴀŋ5	ti5 yit6 miang4	di4 yi4 ming2	白			543		
一十六年	it7 sɨt8 liuʔ7 ȵiɛn5	yit6 set7 liuk6 nien4	yi1 shi2 liu4 nian2	文	十六年	shi2 liu4 nian2	522		
二十四年	ɵ6 ɕit8 sɿ5 ȵiɛn5	o5 xit7 si4 nien4	er4 shi2 si4 nian2	白			518		
十一届	sɨt8 it7 kai5	set7 yit6 gai4	shi2 yi1 jie4	文			518		
几十个	tɕi3 ɕit8 ko5	ji3 xit7 go4	ji3 shi2 ge4	白			517		
一十一年	it7 ɕit8 it7 ȵiɛn5	yit6 xit7 yit6 nien4	yi1 shi2 yi1 nian2	白	十一年	shi2 yi1 nian2	508		
一十四年	it7 ɕit8 sɿ5 ȵiɛn5	yit6 xit7 si4 nien4	yi1 shi2 si4 nian2	白	十四年	shi2 si4 nian2	496		
四十	sɿ5 ɕit8	si4 xit7	si4 shi2	白			5494		
抗日救亡	kʰɔŋ2 lɛt7 tɕiu5 uɔŋ5	kong2 let6 jiu4 wong4	kang4 ri4 jiu4 wang2	文			493		
日用	lɛt7 iuŋ6	let6 yung5	ri4 yong4	文			475		
交易日	kau1 it7 lɛt7	gau1 yit6 let6	jiao1 yi4 ri4	文			466		
一十多年	it7 ɕit8 to1 ȵiɛn5	yit6 xit7 do1 nien4	yi1 shi2 duo1 nian2	白	十多年	shi2 duo1 nian2	465		
日方	lɛt7 fɔŋ1	let6 fong1	ri4 fang1	文			452		
半日	pon5 ȵit7	bon4 nit6	ban4 ri4	白	半天		25449		
人情	lɨn5 tɕʰin2	len4 qin2	ren2 qing2	文			447		
日内瓦	lɛt7 lui6 ua3	let6 lui5 wa3	ri4 nei4 wa3	文			444		
十倍	ɕit8 pʰi5	xit7 pi4	shi2 bei4	白			25437		
即日	tɕit7 lɛt7	jit6 let6	ji2 ri4	文			437		
尼日利亚	ȵi5 lɛt7 li6 ŋa3	ni4 let6 li5 nga3	ni2 ri4 li4 ya4	文			435		
五名	ŋ̍3 miᴀŋ5	ng3 miang4	wu3 ming2	白			423		
六十	liuʔ7 ɕit8	liuk6 xit7	liu4 shi2	白			423		
十里	ɕit8 li3	xit7 li3	shi2 li3	白			414		
万名	uan6 miᴀŋ5	wan5 miang4	wan4 ming2	白			409		
十月革命	ɕit8 ȵyot8 kiɛt7 min6	xit7 nyuot7 giet6 min5	shi2 yue4 ge2 ming4	赣			409		
三十多年	san1 ɕit8 to1 ȵiɛn5	san1 xit7 do1 nien4	san1 shi2 duo1 nian2	白			406		
日出	lɛt7 tsʰuʔ7	let6 cuk6	ri4 chu1	文			394		
几十	tɕi3 ɕit8	ji3 xit7	ji3 shi2	白			389		
吭声	hɔŋ2 sɨn1	hong2 sen1	keng1 sheng1	文			382		
两日	liɔŋ3 ȵit7	liong3 nit6	liang3 ri4	白	两天	liang3 tian1	379		
一十余年	it7 ɕit8 y5 ȵiɛn5	yit6 xit7 yu4 nien4	yi1 shi2 yu2 nian2	白	十余年	shi2 yu2 nian2	378		
时日	sɿ5 lɛt7	si4 let6	shi2 ri4	文			377		
一十余	it7 ɕit8 y5	yit6 xit7 yu4	yi1 shi2 yu2	白	十余	shi2 yu2	376		
一十三个	it7 ɕit8 san1 ko5	yit6 xit7 san1 go4	yi1 shi2 san1 ge4	白	十三个	shi2 san1 ge4	375		
第三名	tʰi6 san1 miᴀŋ5	ti5 san1 miang4	di4 san1 ming2	白			372		
二十六年	ɵ6 ɕit8 liuʔ7 ȵiɛn5	o5 xit7 liuk6 nien4	er4 shi2 liu4 nian2	白			362		
日本政府	lɛt7 pɨn3 tsɨn5 fu3	let6 ben3 zen4 fu3	ri4 ben3 zheng4 fu3	文			25358		
十名	ɕit8 miᴀŋ5	xit7 miang4	shi2 ming2	白			355		
七十	tɕʰit7 ɕit8	qit6 xit7	qi1 shi2	白			353		
金正日	tɕin1 tsɨn5 lɛt7	jin1 zen4 let6	jin1 zheng4 ri4	文			352		
过日子	kuo5 ȵit7 tsɿ3	guo4 nit6 zi3	guo4 ri4 zi5	白			351		
人参	lɨn5 sɨn1	len4 sen1	ren2 shen1	文			13472		
登记日	tɛn1 tɕi5 lɛt7	den1 ji4 let6	deng1 ji4 ri4	文			347		
二十一	ɵ6 ɕit8 it7	o5 xit7 yit6	er4 shi2 yi1	白			346		
二十一条	ɵ6 ɕit8 it7 tʰiɛu2	o5 xit7 yit6 tieu2	er4 shi2 yi1 tiao2	白			344		
九十	tɕiu3 ɕit8	jiu3 xit7	jiu3 shi2	白			340		
假日	ka3 lɛt7	ga3 let6	jia4 ri4	文			338		
周日	tsɛu1 lɛt7	zeu1 let6	zhou1 ri4	文			25337		
连日	liɛn5 lɛt7	lien4 let6	lian2 ri4	文			336		
十次	ɕit8 tsʰɿ3	xit7 ci3	shi2 ci4	白			335		
二十七日	ɵ6 ɕit8 tɕʰit7 ȵit7	o5 xit7 qit6 nit6	er4 shi2 qi1 ri4	白	二十七天	er4 shi2 qi1 tian1	334		
第十届	tʰi6 ɕit8 kai5	ti5 xit7 gai4	di4 shi2 jie4	白			330		
日程	lɛt7 tsʰɨn2	let6 cen2	ri4 cheng2	文			322		
二十多年	ɵ6 ɕit8 to1 ȵiɛn5	o5 xit7 do1 nien4	er4 shi2 duo1 nian2	白			321		
一十几	it7 ɕit8 tɕi3	yit6 xit7 ji3	yi1 shi2 ji3	白	十几	shi2 ji3	320		
日光	lɛt7 kuɔŋ1	let6 guong1	ri4 guang1	文			316		
二十四	ɵ6 ɕit8 sɿ5	o5 xit7 si4	er4 shi2 si4	白			5313		
十道	ɕit8 tʰau6	xit7 tau5	shi2 dao4	白			306		
四十年	sɿ5 ɕit8 ȵiɛn5	si4 xit7 nien4	si4 shi2 nian2	白			25306		
日本自卫队	lɛt7 pɨn3 tsʰɿ6 ui6 tui5	let6 ben3 ci5 wui5 dui4	ri4 ben3 zi4 wei4 dui4	文			306		
合十	hot8 ɕit8	hot7 xit7	he2 shi2	白			300		
白果	pʰet8 kuo3	pet7 guo3	bai2 guo3	文	银杏	yin2 xing4	5299		
三十六	san1 ɕit8 liuʔ7	san1 xit7 liuk6	san1 shi2 liu4	白			294		
八十年代	pat7 ɕit8 ȵiɛn5 tʰai6	bat6 xit7 nien4 tai5	ba1 shi2 nian2 dai4	白			294		
二十二年	ɵ6 ɕit8 ɵ6 ȵiɛn5	o5 xit7 o5 nien4	er4 shi2 er4 nian2	白			291		
抗日民族统一战线	kʰɔŋ2 lɛt7 min5 tsʰuʔ7 tʰuŋ3 it7 tsɛn5 ɕiɛn5	kong2 let6 min4 cuk6 tung3 yit6 zen4 xien4	kang4 ri4 min2 zu2 tong3 yi1 zhan4 xian4	文			291		
几十斤	tɕi3 ɕit8 tɕin1	ji3 xit7 jin1	ji3 shi2 jin1	白			285		
