本词	国际音标	方言拼音	汉语拼音	词汇属性	对应官话词	官话拼音	词频	同义词	新旧标记
焐	u6	wu5	wu4	赣			5223		
焓	hon2	hon2	han2	赣			4787		
焗	tɕʰiuʔ7	qiuk6	ju2	赣			5757		
焗	tɕʰiuʔ8	qiuk7	ju2	赣			4251		
焞	sun5	sun4	tun1	赣			5673		老1
焟	ɕit7	xit6	xi1	赣			5649		
焠	tsʰui3	cui3	cui4	赣			4925		
焢	fuŋ1	fung1	hong1	赣			5099		
焥	uot7	wot6	wo4	赣			4801		
焪	kʰuŋ1	kung1	qiong2	赣			5293		
焪	kʰuŋ3	kung3	qiong2	赣			5663		
焫	lot7	lot6	ruo4	赣			5936		
焭	tɕʰiuŋ2	qiung2	qiong2	赣			4950		
焮	ɕin5	xin4	xin4	赣			5901		
焲	it7	yit6	yi4	赣			5670		
焴	yt7	yut6	yu4	赣			5962		
焷	pi1	bi1	pi2	赣			4329		
焷	pʰi2	pi2	pi2	赣			5127		
焸	ku3	gu3	xiong4	赣			5390		
煁	tsʰen2	cen2	chen2	赣			5884		
煁	tɕʰin2	qin2	chen2	赣			5031		
煆	ha1	ha1	xia1	赣			5153		
煆	ha3	ha3	xia1	赣			5574		
煋	ɕin1	xin1	xing1	赣			5650		
煑	tɕy3	jyu3	zhu3	赣			4922		
煓	tʰon1	ton1	tuan1	赣			5039		
煔	tʰien3	tien3	shan3	赣			5284		
煕	ɕi1	xi1	xi1	赣			5455		
煖	lon3	lon3	nuan3	赣			4998		
煖	ɕyon1	xyuon1	nuan3	赣			4339		
煗	lon3	lon3	nuan3	赣			5765		
煚	tɕyn3	jyun3	jiong3	赣			5116		
煛	kuen3	gun3	jiong3	赣			5984		
煛	tɕiɔŋ3	jiong3	jiong3	赣			5213		
煝	mi6	mi5	mei4	赣			4274		
煟	ui6	wui5	wei4	赣			4403		
煣	leu3	leu3	rou2	赣			5143		
煣	leu6	leu5	rou2	赣			5434		
煪	tɕʰiu2	qiu2	qiu2	赣			5990		
煲	pau1	bau1	bao1	赣			4063		
煴	yn1	yun1	yun1	赣			5012		
煸	pien1	bien1	bian1	赣			5467		
煹	kieu5	gieu4	gou4	赣			5885		
煻	tʰɔŋ2	tong2	tang2	赣			4159		
煼	tsʰau3	cau3	chao3	赣			5931		
煾	ŋien1	ngien1	en1	赣			4574		
熁	ɕiet7	xiet6	xie2	赣			4245		
熆	hot8	hot7	he2	赣			5893		
熇	kʰau3	kau3	he4	赣			4826		
熑	lien5	lien4	lian2	赣			5263		
熛	pieu1	bieu1	biao1	赣			5260		
熜	tsʰuŋ1	cung1	cong1	赣			4841		
熝	ŋau1	ngau1	lu4	赣			5789		
熧	tsuŋ1	zung1	zong1	赣			5687		
熩	fu6	fu5	hu4	赣			5708		
熪	i5	yi4	yi2	赣			4732		
熭	ui6	wui5	wei4	赣			5593		
熭	yot7	yuot6	wei4	赣			4532		
熮	lieu6	lieu5	liu3	赣			4286		
熯	hon3	hon3	han4	赣			4957		
熯	len3	len3	han4	赣			4660		
熳	man6	man5	man4	赣			4906		
熳	mon6	mon5	man4	赣			5869		
熵	sɔŋ1	song1	shang1	赣			4349		
熷	tsen1	zen1	zeng1	赣			4035		
熸	tɕien1	jien1	jian1	赣			4806		
熻	ɕit7	xit6	xi1	赣			5771		
熼	it7	yit6	yi4	赣			4788		
熽	ɕieu5	xieu4	xiao4	赣			5193		
燂	tʰan2	tan2	tan2	赣			4077		
燂	tɕʰien2	qien2	tan2	赣			5663		
燄	ien6	yen5	yan4	赣			5185		
燅	tɕʰien2	qien2	xun2	赣			4552		
燋	tɕieu1	jieu1	jiao1	赣			4394		
燋	tɕiɔʔ7	jiok6	jiao1	赣			5451		
燌	fɨn5	fen4	fen2	赣			5651		
燌	fun5	fun4	fen2	赣			4472		
燍	sɿ1	si1	si1	赣			4012		
燐	lin5	lin4	lin2	赣			5538		
燐	lin6	lin5	lin2	赣			5817		
燘	mi3	mi3	mei3	赣			5266		
燘	fɨi3	fei3	mei3	赣			5809		
燘	fɨi3	fei3	mei3	赣			4915		
燚	it7	yit6	yi4	赣			5280		
燡	it7	yit6	yi4	赣			4411		
燣	lan3	lan3	lan2	赣			4498		
燣	lan5	lan4	lan2	赣			4329		
燩	tɕʰit7	qit6	que4	赣			4005		
燩	kʰɔʔ7	kok6	que4	赣			5373		
燫	lien5	lien4	lian2	赣			4464		
燷	lan5	lan4	lan2	赣			4709		
燺	kʰau3	kau3	he4	赣			4890		
燽	tsʰɛu2	ceu2	chou2	赣			4625		
燽	tɕʰiu2	qiu2	chou2	赣			4236		
燿	ieu6	yeu5	yao4	赣			5256		
爀	het7	het6	he4	赣			4153		
爁	lan6	lan5	lan4	赣			4122		
爂	pieu1	bieu1	biao1	赣			4028		
爈	li5	li4	lv4	赣			5067		
爋	ɕyn5	xyun4	xun1	赣			5254		
爌	fɔŋ3	fong3	kuang4	赣			4150		
爌	kʰuɔŋ3	kuong3	kuang4	赣			5080		
爒	lieu3	lieu3	liao3	赣			5048		
爓	tɕʰien2	qien2	yan4	赣			4886		
爓	ien6	yen5	yan4	赣			5502		
爗	iet7	yet6	ye4	赣			5652		
爚	sɔʔ7	sok6	yue4	赣			5006		
爚	iɔʔ7	yok6	yue4	赣			5431		
爞	tʰuŋ2	tung2	chong2	赣			5127		
爞	tsʰuŋ2	cung2	chong2	赣			5591		
爟	kuon5	guon4	guan4	赣			4945		
爣	tʰɔŋ3	tong3	tang3	赣			4815		
爤	lan6	lan5	lan4	赣			4994		
爩	yt7	yut6	yu4	赣			5573		
爯	tsʰen1	cen1	cheng1	赣			5677		
爯	tɕʰin1	qin1	cheng1	赣			5428		
爿	tɕʰiɔŋ2	qiong2	pan2	赣			5244		
牃	tʰiet7	tiet6	die2	赣			5540		
牃	tʰiet8	tiet7	die2	赣			5649		
牄	tɕʰiɔŋ1	qiong1	qiang1	赣			5664		
牉	pʰon3	pon3	pan4	赣			4480		
牋	tɕien1	jien1	jian1	赣			4568		
牎	tsʰɔŋ1	cong1	chuang1	赣			5365		
牏	y5	yu4	yu2	赣			5039		
牐	tsʰat8	cat7	zha2	赣			4441		
牑	pien1	bien1	bian1	赣			5363		
牓	pɔŋ3	bong3	bang3	赣			5039		
牠	tʰa1	ta1	ta1	赣			4254		
牣	ȵin6	nin5	ren4	赣			4281		
牥	fɔŋ1	fong1	fang1	赣			5670		
牨	kɔŋ1	gong1	gang1	赣			5593		
牭	sɿ5	si4	si4	赣			4711		
牮	tɕien5	jien4	jian4	赣			4576		
牰	iu6	yiu5	you4	赣			4867		
牴	ti3	di3	di3	赣			5309		
牷	tɕʰyon2	qyuon2	quan2	赣			4654		
牸	tsʰɿ6	ci5	zi4	赣			4942		
牻	mɔŋ5	mong4	mang2	赣			4807		
牼	hen2	hen2	keng1	赣			5896		
牼	kʰien1	kien1	keng1	赣			5830		
牾	u5	wu4	wu3	赣			5897		
牾	u6	wu5	wu3	赣			5847		
牿	kuʔ7	guk6	gu4	赣			4271		
犂	li5	li4	li2	赣			5293		
犅	kɔŋ1	gong1	gang1	赣			4906		
犆	tsʰɨt8	cet7	zhi2	赣			4249		
犇	pen1	ben1	ben1	赣			4094		
犈	tɕyon5	jyuon4	quan2	赣			5596		
犈	tɕʰyon2	qyuon2	quan2	赣			4020		
犉	lɨn5	len4	chun2	赣			4744		
犉	lun5	lun4	chun2	赣			5281		
犋	tɕʰy6	qyu5	ju4	赣			4178		
犌	ka1	ga1	jia1	赣			5418		
犎	fuŋ1	fung1	feng1	赣			5581		
犏	pʰien1	pien1	pian1	赣			4729		
犐	kʰuo1	kuo1	ke1	赣			5759		
犑	kuet7	guet6	ju2	赣			5714		
犑	tɕiuʔ7	jiuk6	ju2	赣			5310		
犓	tsʰeu1	ceu1	chu2	赣			5617		
犔	ɕi5	xi4	xi4	赣			5181		
犕	pʰi6	pi5	bei4	赣			5450		
犗	kai5	gai4	jie4	赣			5262		
犘	ma5	ma4	ma2	赣			4938		
犙	seu1	seu1	san1	赣			5662		
犙	san1	san1	san1	赣			5080		
犚	ui5	wui4	wei4	赣			4286		
犝	tʰuŋ2	tung2	tong2	赣			5851		
犡	li6	li5	li4	赣			4613		
犡	lai6	lai5	li4	赣			4133		
犣	liet7	liet6	lie4	赣			5362		
犤	pʰi2	pi2	pai2	赣			5129		
犤	pʰai2	pai2	pai2	赣			5185		
犥	pʰieu1	pieu1	piao1	赣			4262		
犥	pʰieu3	pieu3	piao1	赣			5193		
犦	pʰɔʔ7	pok6	bo2	赣			5915		
犩	ui3	wui3	wei2	赣			4435		
犩	ui5	wui4	wei2	赣			4348		
犪	kʰui2	kui2	kui2	赣			4219		
犮	pʰot8	pot7	ba2	赣			4335		
犳	ieu1	yeu1	zhuo2	赣			4875		
犳	tsɔʔ7	zok6	zhuo2	赣			5762		
犸	ma3	ma3	ma4	赣			5579		
犺	kʰɔŋ3	kong3	kang4	赣			5322		
犽	ŋa6	nga5	ya4	赣			4654		
犿	fon1	fon1	huan1	赣			4786		
狊	ɕiuʔ7	xiuk6	ju2	赣			5955		
狋	ȵi5	ni4	yi2	赣			5697		
狋	tɕʰyon2	qyuon2	yi2	赣			5087		
狑	lin5	lin4	ling2	赣			5205		
狓	pʰi1	pi1	pi2	赣			4686		
狔	ȵi3	ni3	ni3	赣			5072		
狕	ŋau3	ngau3	yao3	赣			4361		
狖	iu6	yiu5	you4	赣			5306		
狘	ɕyot7	xyuot6	xue4	赣			5537		
狚	tan3	dan3	dan4	赣			4547		
狟	fon5	fon4	huan2	赣			4109		
狢	hɔʔ8	hok7	he2	赣			5614		
狣	tsʰeu6	ceu5	zhao4	赣			5138		
狤	tɕiet7	jiet6	ji2	赣			5198		
狦	san1	san1	shan1	赣			5509		
狦	san5	san4	shan1	赣			4975		
狧	tʰat7	tat6	ta4	赣			4195		
狵	mɔŋ5	mong4	mang2	赣			4263		
狶	ɕi3	xi3	xi1	赣			4274		
狾	tsɿ5	zi4	zhi4	赣			4253		
狾	tɕi5	ji4	zhi4	赣			5053		
狿	ien5	yen4	yan2	赣			4599		
狿	ien6	yen5	yan2	赣			4288		
猁	li6	li5	li4	赣			5047		
猆	fɨi1	fei1	fei1	赣			5264		
猆	fɨi1	fei1	fei1	赣			4465		
猇	hau1	hau1	xiao1	赣			5563		
猇	hau2	hau2	xiao1	赣			4782		
猈	pʰai2	pai2	bai4	赣			4138		
猈	pʰai6	pai5	bai4	赣			4155		
猋	pieu1	bieu1	biao1	赣			4807		
猍	lai5	lai4	lai2	赣			5933		
猏	tɕien1	jien1	jian1	赣			4842		
猐	tɕʰiɔŋ1	qiong1	qiang1	赣			4038		
猑	kun1	gun1	kun1	赣			5276		
猒	ien1	yen1	yan4	赣			5806		
猒	ien5	yen4	yan4	赣			4110		
猓	kuo3	guo3	guo3	赣			4825		
猘	tɕi5	ji4	zhi4	赣			5057		
猚	lui3	lui3	ya2	赣			4110		
猞	sa1	sa1	she1	赣			5131		
猡	lo5	lo4	luo2	赣			4518		
猣	tsuŋ1	zung1	zong1	赣			4683		
猣	tsuŋ3	zung3	zong1	赣			5193		
猤	kʰui6	kui5	gui4	赣			5216		
猦	fuŋ1	fung1	feng1	赣			5296		
猨	yon5	yuon4	yuan2	赣			5322		
猭	tsʰon1	con1	chuan1	赣			4674		
猭	tsʰon3	con3	chuan1	赣			5195		
猰	ŋat7	ngat6	ya4	赣			4494		
猲	hot7	hot6	xie1	赣			4701		
猲	ɕiet7	xiet6	xie1	赣			4497		
猳	ka1	ga1	jia1	赣			4243		
猵	pien1	bien1	bian1	赣			4699		
猵	pʰən6	pen5	bian1	赣			5340		
猸	mi5	mi4	mei2	赣			4755		
猹	tsʰa2	ca2	cha2	赣			4376		
猺	ieu5	yeu4	yao2	赣			4114		
猼	pɔʔ7	bok6	bo2	赣			4241		
猽	min5	min4	ming2	赣			4587		
獀	seu1	seu1	sou1	赣			5387		
獂	ȵyon5	nyuon4	yuan2	赣			4523		
獆	hau2	hau2	hao2	赣			4729		
獋	hau2	hau2	hao2	赣			4004		
獌	man6	man5	man4	赣			5006		
獑	tsʰan2	can2	chan2	赣			5705		
獔	hau2	hau2	hao2	赣			5696		
獖	pʰən6	pen5	ben4	赣			4567		
獗	tɕyot7	jyuot6	jue2	赣			5043		
獘	pʰi6	pi5	bi4	赣			4610		
獚	fɔŋ5	fong4	huang2	赣			4801		
獛	puʔ7	buk6	pu2	赣			5523		
獜	lin5	lin4	lin2	赣			4732		
獝	ɕyt7	xyut6	xu4	赣			5756		
獟	ȵieu6	nieu5	yao4	赣			5678		
獡	sɔʔ7	sok6	shuo4	赣			4569		
獢	ɕieu1	xieu1	xiao1	赣			4423		
獥	ɕit7	xit6	jiao4	赣			5524		
獦	kot7	got6	ge2	赣			5363		
獦	liet7	liet6	ge2	赣			5718		
獧	tɕyon5	jyuon4	juan4	赣			4554		
獳	ɵ5	o4	nou4	赣			4196		
獳	leu5	leu4	nou4	赣			4144		
獶	iu1	yiu1	nao3	赣			5909		
獹	lu5	lu4	lu2	赣			4913		
獽	lɔŋ5	long4	rang2	赣			4751		
獿	lau3	lau3	nao3	赣			5608		
獿	lau5	lau4	nao3	赣			5866		
玂	tɕʰi2	qi2	qi2	赣			4498		
玃	tɕiɔʔ7	jiok6	jue2	赣			4258		
玅	mieu6	mieu5	miao4	赣			4209		
玆	ɕyon5	xyuon4	zi1	赣			5151		
玈	lu5	lu4	lu2	赣			5738		
玊	ɕiuʔ7	xiuk6	su4	赣			4565		
玏	lɛt7	let6	le4	赣			5221		
玐	pat7	bat6	ba1	赣			4963		
玒	kɔŋ1	gong1	hong2	赣			4805		
玒	kuŋ1	gung1	hong2	赣			4340		
玓	tit7	dit6	di4	赣			5271		
玗	y5	yu4	yu2	赣			4052		
玘	tɕʰi3	qi3	qi3	赣			4915		
玞	fu1	fu1	fu1	赣			4605		
玟	mi5	mi4	wen2	赣			4653		
玟	mɨn5	men4	wen2	赣			5763		
玤	pʰɔŋ6	pong5	bang4	赣			5555		
玧	yn3	yun3	men2	赣			5625		
玨	kɔʔ7	gok6	jue2	赣			4100		
玪	kan1	gan1	jian1	赣			5085		
玭	pʰien2	pien2	pin2	赣			5725		
玭	pʰin2	pin2	pin2	赣			5369		
玱	tɕʰiɔŋ1	qiong1	qiang1	赣			4741		
玳	tʰai6	tai5	dai4	赣			4885		
玸	fu5	fu4	fu2	赣			4859		
玹	ɕyon5	xyuon4	xuan2	赣			4756		
玹	ɕyon6	xyuon5	xuan2	赣			4341		
玼	tsʰɿ3	ci3	ci3	赣			5541		
玽	kieu3	gieu3	gou3	赣			5247		
玾	kat7	gat6	jia3	赣			5265		
玿	seu5	seu4	shao2	赣			4456		
珅	sɨn1	sen1	shen1	赣			4637		
珅	ɕin1	xin1	shen1	赣			4153		
珆	i5	yi4	yi2	赣			4205		
珇	tsu3	zu3	zu3	赣			4732		
珋	liu3	liu3	liu3	赣			5490		
珌	pit7	bit6	bi4	赣			4422		
珏	kɔʔ7	gok6	jue2	赣			5504		
珐	fat7	fat6	fa4	赣			5609		
珕	li6	li5	li4	赣			4447		
珖	kuɔŋ1	guong1	guang1	赣			5120		
珛	ɕiu5	xiu4	xiu4	赣			4363		
珝	ɕy3	xyu3	xu3	赣			4965		
珢	ȵin5	nin4	yin2	赣			5875		
珤	pau3	bau3	bao3	赣			5743		
珦	sɔŋ5	song4	xiang4	赣			5588		
珦	ɕiɔŋ5	xiong4	xiang4	赣			4978		
珨	hat8	hat7	xia2	赣			4499		
珪	kui1	gui1	gui1	赣			5006		
珫	tsʰuŋ1	cung1	chong1	赣			4581		
珬	ɕyt7	xyut6	xu4	赣			5925		
珮	pʰi6	pi5	pei4	赣			5245		
珵	tsʰen2	cen2	cheng2	赣			4537		
珵	tɕʰin2	qin2	cheng2	赣			5444		
珷	u3	wu3	wu3	赣			4592		
珸	u5	wu4	wu2	赣			5192		
珹	tsʰen2	cen2	cheng2	赣			4741		
珹	tɕʰin2	qin2	cheng2	赣			4108		
珺	tɕʰyn6	qyun5	jun4	赣			5216		
珿	tsʰuʔ7	cuk6	chu4	赣			4753		
琀	hon6	hon5	han2	赣			5950		
琁	ɕyon5	xyuon4	xuan2	赣			4897		
琂	ȵien5	nien4	yan2	赣			5289		
琄	ɕyon6	xyuon5	xuan4	赣			4635		
琈	feu5	feu4	fu2	赣			5865		
琊	ia5	ya4	ya2	赣			5744		
琍	li6	li5	li2	赣			5547		
琕	pʰien2	pien2	pin2	赣			4258		
琖	tsan3	zan3	zhan3	赣			4638		
琙	yt7	yut6	yu4	赣			5668		
琟	ui5	wui4	wei2	赣			4193		
琠	tien3	dien3	tian3	赣			4177		
琠	tʰien3	tien3	tian3	赣			4279		
琡	tsuʔ7	zuk6	chu4	赣			5909		
琡	tsʰuʔ7	cuk6	chu4	赣			5302		
琩	tsʰɔŋ1	cong1	chang1	赣			4103		
琭	luʔ7	luk6	lu4	赣			4282		
琲	pʰi6	pi5	bei4	赣			4638		
琽	tu3	du3	du3	赣			4250		
瑂	mi5	mi4	mei2	赣			4834		
瑃	tsʰun1	cun1	chun1	赣			4561		
瑅	tʰi2	ti2	ti2	赣			4234		
瑇	tʰai6	tai5	dai4	赣			5593		
瑇	tʰuʔ8	tuk7	dai4	赣			4097		
瑈	leu5	leu4	rou2	赣			4903		
瑉	min5	min4	min2	赣			5035		
瑊	kan1	gan1	jian1	赣			5954		
瑌	ȵyon3	nyuon3	ruan3	赣			5429		
瑎	hai2	hai2	xie2	赣			5968		
瑑	tsʰon6	con5	zhuan4	赣			4702		
瑖	ton5	don4	duan4	赣			5252		
瑘	ia5	ya4	ya2	赣			4527		
瑙	lau3	lau3	nao3	赣			4029		
瑝	fen5	fen4	huang2	赣			4595		
瑝	uɔŋ5	wong4	huang2	赣			4261		
瑠	liu5	liu4	liu2	赣			5748		
瑦	u1	wu1	wu3	赣			5503		
瑦	u3	wu3	wu3	赣			5654		
瑧	tɕin1	jin1	zhen1	赣			5067		
瑨	tɕin5	jin4	jin4	赣			4582		
瑫	tʰau1	tau1	tao1	赣			4091		
瑬	liu5	liu4	liu2	赣			4312		
瑮	lit7	lit6	li4	赣			4243		
瑯	lɔŋ5	long4	lang2	赣			5930		
瑱	tsen5	zen4	zhen4	赣			5503		
瑳	tsʰo1	co1	cuo1	赣			5295		
瑳	tsʰo3	co3	cuo1	赣			4942		
瑵	tsau3	zau3	zhao3	赣			4925		
瑷	ŋai5	ngai4	ai4	赣			4068		
瑹	ɕy1	xyu1	shu1	赣			4272		
瑼	tson1	zon1	zhuan1	赣			5232		
璁	tsʰuŋ1	cung1	cong1	赣			4388		
璂	tɕʰi2	qi2	qi2	赣			5868		
璄	in3	yin3	jing3	赣			4147		
璅	tsau3	zau3	suo3	赣			5153		
璈	ŋau5	ngau4	ao2	赣			5680		
璏	tsʰɿ6	ci5	wei4	赣			5705		
璑	u5	wu4	wu2	赣			4429		
璒	ten1	den1	deng1	赣			5137		
璖	tɕʰy2	qyu2	qu2	赣			4899		
璙	lieu6	lieu5	liao2	赣			4816		
璚	tɕʰiuŋ2	qiung2	qiong2	赣			4072		
璛	ɕiuʔ7	xiuk6	su4	赣			5166		
璥	tɕin3	jin3	jing3	赣			5236		
璬	tɕieu3	jieu3	jiao3	赣			4931		
璭	kun5	gun4	gun4	赣			4381		
璱	set7	set6	se4	赣			4479		
璲	sui6	sui5	sui4	赣			4059		
璷	li5	li4	lu2	赣			4626		
璹	ɕiu6	xiu5	shu2	赣			5638		
璺	uen6	wun5	wen4	赣			4264		
瓁	uot7	wot6	wo4	赣			5285		
瓃	lui5	lui4	lei2	赣			4480		
瓈	li5	li4	li2	赣			5701		
瓉	tsʰan6	can5	zan4	赣			5313		
瓌	kui1	gui1	gui1	赣			4496		
瓐	lu5	lu4	lu2	赣			5959		
瓖	ɕiɔŋ1	xiong1	xiang1	赣			5499		
瓗	ui6	wui5	qiong2	赣			5264		
瓝	pʰɔʔ7	pok6	bo2	赣			5181		
瓝	pʰɔʔ8	pok7	bo2	赣			4491		
瓟	pʰau2	pau2	bo2	赣			4065		
瓡	tset7	zet6	zhi2	赣			5028		
瓡	tɕit7	jit6	zhi2	赣			5472		
瓪	pan3	ban3	ban3	赣			5549		
瓪	pon3	bon3	ban3	赣			4341		
瓬	fɔŋ3	fong3	fang3	赣			5764		
瓭	tan3	dan3	dan3	赣			5581		
瓳	fu5	fu4	hu2	赣			5042		
瓵	i5	yi4	yi2	赣			5794		
瓹	tɕyon5	jyuon4	juan1	赣			4132		
瓺	tsʰɔŋ2	cong2	chang2	赣			5001		
瓺	tsʰɔŋ6	cong5	chang2	赣			4794		
瓽	tɔŋ3	dong3	dang4	赣			4534		
瓽	tɔŋ5	dong4	dang4	赣			4509		
甀	tsʰui2	cui2	zhui4	赣			4083		
甀	tsʰui6	cui5	zhui4	赣			4782		
甂	pien1	bien1	bian1	赣			5355		
甃	tseu5	zeu4	zhou4	赣			5916		
甈	tɕʰi3	qi3	qi4	赣			4876		
甈	ȵi6	ni5	qi4	赣			4259		
甉	han2	han2	xian2	赣			4167		
甉	han6	han5	xian2	赣			4348		
甊	leu3	leu3	lou3	赣			5520		
甋	tit7	dit6	di4	赣			5635		
甎	tson1	zon1	zhuan1	赣			5193		
甐	lin6	lin5	lin4	赣			5924		
甒	u3	wu3	wu3	赣			4438		
甔	tan1	dan1	dan1	赣			5966		
甔	tan5	dan4	dan1	赣			4390		
甖	in1	yin1	ying1	赣			5395		
甗	ȵien5	nien4	yan3	赣			5399		
甙	tʰai6	tai5	dai4	赣			5042		
甝	hon2	hon2	han2	赣			5450		
甞	sɔŋ5	song4	chang2	赣			4298		
甡	sen1	sen1	shen1	赣			5839		
甤	lui5	lui4	rui2	赣			4342		
甪	luʔ7	luk6	lu4	赣			5086		
甭	pʰuŋ2	pung2	beng2	赣			4645		
甶	fɨt7	fet6	fu2	赣			5996		
甶	fuʔ7	fuk6	fu2	赣			4514		
甹	iu5	yiu4	ping1	赣			5655		
甹	pʰin1	pin1	ping1	赣			4922		
甿	men5	men4	meng2	赣			4939		
畁	tɕʰi2	qi2	bi4	赣			4576		
畁	tɕʰi6	qi5	bi4	赣			4570		
畂	liu6	liu5	liu4	赣			5429		
畇	yn5	yun4	yun2	赣			4623		
畊	pʰen2	pen2	geng1	赣			4975		
畐	pʰɛt7	pet6	fu2	赣			4019		
畐	fuʔ8	fuk7	fu2	赣			5475		
畕	tɕiɔŋ1	jiong1	jiang1	赣			5433		
畖	ua1	wa1	wa1	赣			4270		
畞	meu3	meu3	mu3	赣			4529		
畟	tsʰet7	cet6	ce4	赣			5786		
畟	tɕit7	jit6	ce4	赣			5498		
畣	tat7	dat6	da2	赣			4352		
畤	tsʰɿ6	ci5	zhi4	赣			5764		
畧	liɔʔ7	liok6	lve4	赣			5598		
畬	y5	yu4	she1	赣			5227		
畬	sa1	sa1	she1	赣			5047		
畮	mu3	mu3	mu3	赣			5242		
畲	sa1	sa1	she1	赣			4554		
畷	tsui5	zui4	zhui4	赣			4468		
畷	tsot7	zot6	zhui4	赣			4000		
畺	tɕiɔŋ1	jiong1	jiang1	赣			4310		
畾	lui5	lui4	lei2	赣			5475		
疀	tsʰat7	cat6	cha1	赣			4504		
疁	liu5	liu4	liu2	赣			5751		
疄	lin5	lin4	lin4	赣			5015		
疄	lin6	lin5	lin4	赣			5861		
疈	pʰɛt7	pet6	pi4	赣			4963		
疋	su1	su1	pi3	赣			5514		
疌	tɕʰiet8	qiet7	jie2	赣			5297		
疍	tʰan6	tan5	dan4	赣			5558		
疎	su1	su1	shu1	赣			4281		
疎	su5	su4	shu1	赣			4796		
疐	tsɿ5	zi4	zhi4	赣			4519		
疐	ti5	di4	zhi4	赣			5459		
疒	tsʰɔŋ2	cong2	ne4	赣			4739		
疒	lɛt7	let6	ne4	赣			4857		
疕	pi3	bi3	bi3	赣			5316		
疕	pʰi3	pi3	bi3	赣			4540		
疘	kuŋ1	gung1	gang1	赣			5987		
疛	tseu3	zeu3	zhou3	赣			5539		
疦	tɕyot7	jyuot6	jue2	赣			4079		
疦	ɕyot7	xyuot6	jue2	赣			5972		
疧	tɕʰi2	qi2	qi2	赣			5499		
疶	ɕiet7	xiet6	xue1	赣			4020		
疷	tsɿ1	zi1	zhi1	赣			4032		
疻	tsɿ1	zi1	zhi3	赣			4279		
痀	tɕy1	jyu1	ju1	赣			5439		
痁	sen1	sen1	shan1	赣			4485		
痁	tien5	dien4	shan1	赣			5386		
痆	lat7	lat6	nie4	赣			4174		
痋	tʰuŋ2	tung2	teng2	赣			4780		
痌	tʰuŋ1	tung1	tong1	赣			5587		
痎	kai1	gai1	jie1	赣			5532		
痏	ui3	wui3	wei3	赣			4800		
痑	to5	do4	tan1	赣			5479		
痓	tsʰɿ3	ci3	chi4	赣			4761		
痖	ŋa3	nga3	ya3	赣			5110		
痗	mi6	mi5	mei4	赣			5885		
痗	fɨi3	fei3	mei4	赣			5329		
痗	fɨi3	fei3	mei4	赣			5596		
痝	mɔŋ5	mong4	mang2	赣			5491		
痟	ɕieu1	xieu1	xiao1	赣			5993		
痡	pʰu1	pu1	fu1	赣			4525		
痡	fu1	fu1	fu1	赣			5733		
痥	tʰot8	tot7	duo2	赣			5684		
痦	u6	wu5	wu4	赣			4316		
痬	it7	yit6	yi4	赣			5185		
痯	kuon3	guon3	guan3	赣			4794		
痯	kuon5	guon4	guan3	赣			4740		
痳	lin5	lin4	lin2	赣			4347		
痵	kʰui6	kui5	ji4	赣			4595		
痶	tʰien3	tien3	tian3	赣			4512		
痸	tsʰɿ3	ci3	chi4	赣			5479		
痸	tɕʰi3	qi3	chi4	赣			5312		
痺	pi1	bi1	bi4	赣			4570		
痺	pi5	bi4	bi4	赣			4423		
瘇	suŋ6	sung5	zhong3	赣			5744		
瘉	y3	yu3	yu4	赣			5865		
瘉	y5	yu4	yu4	赣			4161		
瘎	tsʰen2	cen2	chen2	赣			4766		
瘎	tɕʰin2	qin2	chen2	赣			5818		
瘏	tʰu2	tu2	tu2	赣			4463		
瘐	y3	yu3	yu3	赣			4762		
瘐	y5	yu4	yu3	赣			5658		
瘑	kuo1	guo1	guo1	赣			4681		
瘒	uen5	wun4	wen2	赣			5685		
瘖	in1	yin1	yin1	赣			5777		
瘚	tɕyot7	jyuot6	jue2	赣			4136		
瘜	ɕit7	xit6	xi1	赣			4667		
瘝	kuan1	guan1	guan1	赣			5156		
瘣	fɨi6	fei5	hui4	赣			4889		
瘣	fɨi6	fei5	hui4	赣			4955		
瘨	tien1	dien1	dian1	赣			4629		
瘯	tsʰuʔ7	cuk6	cu4	赣			4002		
瘶	seu5	seu4	sou4	赣			4106		
瘹	tieu5	dieu4	diao4	赣			4003		
瘽	tɕʰin2	qin2	qin2	赣			5788		
瘽	tɕʰin6	qin5	qin2	赣			5474		
癄	tsau5	zau4	qiao2	赣			5309		
癄	tɕieu5	jieu4	qiao2	赣			5031		
癈	fɨi5	fei4	fei4	赣			5318		
癈	fɨi5	fei4	fei4	赣			4043		
癊	in5	yin4	yin4	赣			5956		
癍	pan1	ban1	ban1	赣			4432		
癏	kuan1	guan1	guan1	赣			4803		
癑	luŋ6	lung5	nong4	赣			5886		
癓	ui5	wui4	wei2	赣			5951		
癗	lui3	lui3	lei3	赣			4588		
癙	ɕy3	xyu3	shu3	赣			5762		
癛	lin3	lin3	lin3	赣			4731		
癜	tien5	dien4	dian4	赣			5679		
癠	tɕi3	ji3	ji4	赣			4339		
癨	fɔʔ7	fok6	huo4	赣			5452		
癶	pot7	bot6	bo1	赣			4796		
癹	pʰot8	pot7	ba2	赣			5874		
皀	tɕit7	jit6	ji2	赣			4556		
皃	mau6	mau5	mao4	赣			4134		
皃	mɔʔ7	mok6	mao4	赣			5623		
