本词	国际音标	方言拼音	汉语拼音	词汇属性	对应官话词	官话拼音	词频	同义词	新旧标记
编织		bien zi	bian1 zhi1	赣			405		
编织品		bien zi pin	bian1 zhi1 pin3	赣			11		
编织袋		bien zi toi	bian1 zhi1 dai4	赣			24		
编结		bien jie	bian1 jie2	赣			103		
编绘		bien fi	bian1 hui4	赣			25		
编者		bien jia	bian1 zhe3	赣			171		
编者按		bien jia ngon	bian1 zhe3 an4	赣			158		
编著		bien jyu	bian1 zhu4	赣			104		
编订		bien tiang	bian1 ding4	赣			43		
编译		bien ni	bian1 yi4	赣			343		
编译器		bien ni qi	bian1 yi4 qi4	赣			45		
编译局		bien ni qiu	bian1 yi4 ju2	赣			8		
编译程序		bien ni cen xyu	bian1 yi4 cheng2 xu4	赣			37		
编译语言		bien ni nyu nien	bian1 yi4 yu3 yan2	赣			6		
编辑		bien ji	bian1 ji2	赣			21691		
编辑器		bien ji qi	bian1 ji2 qi4	赣			25		
编辑室		bien ji si	bian1 ji2 shi4	赣			13		
编辑者		bien ji jia	bian1 ji2 zhe3	赣			1061		
编辑部		bien ji pu	bian1 ji2 bu4	赣			191		
编选		bien xon	bian1 xuan3	赣			82		
编选者		bien xon jia	bian1 xuan3 zhe3	赣			6		
编造		bien cau	bian1 zao4	赣			202		
编配		bien pi	bian1 pei4	赣			79		
编采		bien coi	bian1 cai3	赣			8		
编钟		bien jiung	bian1 zhong1	赣			725		
编队		bien dei	bian1 dui4	赣			505		
编集		bien ji	bian1 ji2	赣			38		
缘于		yon yu	yuan2 yu2	赣			87		
缘份		yon fen	yuan2 fen4	赣			32		
缘何		yon ho	yuan2 he2	赣			90		
缘分		yon fen	yuan2 fen1	赣			133		
缘故		yon gu	yuan2 gu4	赣			965		
缘木求鱼		yon mu qiu nyu	yuan2 mu4 qiu2 yu2	赣			6		
缘由		yon yiu	yuan2 you2	赣			456		
缘缘堂		yon yon tong	yuan2 yuan2 tang2	赣			8		
缘自		yon cu	yuan2 zi4	赣			13		
缘起		yon qi	yuan2 qi3	赣			81		
缙云		jin yun	jin4 yun2	赣			14		
缙云山		jin yun san	jin4 yun2 shan1	赣			17		
缙绅		jin sen	jin4 shen1	赣			146		
缚手缚脚		fu seu fu jio	fu4 shou3 fu4 jiao3	赣			36		
缚鸡之力		fu ji zi li	fu4 ji1 zhi1 li4	赣			47		
缜密		cen mi	zhen3 mi4	赣			132		
缝上		feng song	feng4 shang4	赣			22		
缝上		feng xiong	feng4 shang4	赣			22		
缝制		feng zi	feng2 zhi4	赣			110		
缝口		feng kieu	feng4 kou3	赣			9		
缝合		feng ho	feng2 he2	赣			84		
缝合线		feng ho xien	feng2 he2 xian4	赣			23		
缝子		feng zu	feng4 zi5	赣			12		
缝纫		feng len	feng2 ren4	赣			66		
缝纫机		feng len ji	feng2 ren4 ji1	赣			110		
缝线		feng xien	feng2 xian4	赣			19		
缝缀		feng zyui	feng2 zhui4	赣			14		
缝缝		feng feng	feng4 feng4	赣			13		
缝缝补补		feng feng bu bu	feng4 feng2 bu3 bu3	赣			8		
缝衣针		feng yi zen	feng2 yi1 zhen1	赣			6		
缝补		feng bu	feng2 bu3	赣			71		
缝针		feng zen	feng4 zhen1	赣			8		
缝隙		feng xi	feng4 xi4	赣			445		
缟素		zau su	gao3 su4	赣			37		
缠住		cen qyu	chan2 zhu4	赣			238		
缠夹		cen ka	chan2 jia1	赣			34		
缠扰		cen leu	chan2 rao3	赣			6		
缠斗		cen deu	chan2 dou4	赣			79		
缠绕		cen leu	chan2 rao4	赣			265		
缠绵		cen mien	chan2 mian2	赣			234		
缠绵悱恻		cen mien fi ce	chan2 mian2 fei3 ce4	赣			13		
缠足		cen zu	chan2 zu2	赣			54		
缠身		cen sen	chan2 shen1	赣			91		
缢蛏		qi zeng	yi4 cheng1	赣			15		
缤纷		bin fen	bin1 fen1	赣			91		
缨子		yin zu	ying1 zi5	赣			14		
缩写		so xia	suo1 xie3	赣			216		
缩减		so gang	suo1 jian3	赣			222		
缩印		so yin	suo1 yin4	赣			7		
缩印本		so yin ben	suo1 yin4 ben3	赣			7		
缩回		so fi	suo1 hui2	赣			228		
缩头		so teu	suo1 tou2	赣			82		
缩头缩脑		so teu so lau	suo1 tou2 suo1 nao3	赣			9		
缩小		so xieu	suo1 xiao3	赣			1347		
缩影		so yang	suo1 ying3	赣			116		
缩微		so zang	suo1 wei1	赣			55		
缩微胶片		so zang jieu pien	suo1 wei1 jiao1 pian4	赣			7		
缩成一团		so cen yi ton	suo1 cheng2 yi1 tuan2	赣			48		
缩成一团		so xiang yi ton	suo1 cheng2 yi1 tuan2	赣			48		
缩手		so seu	suo1 shou3	赣			126		
缩手缩脚		so seu so jio	suo1 shou3 suo1 jiao3	赣			24		
缩水		so xyu	suo1 shui3	赣			190		
缩略		so lyue	suo1 lve4	赣			6		
缩略语		so lyue nyu	suo1 lve4 yu3	赣			9		
缩短		so don	suo1 duan3	赣			976		
缩紧		so jin	suo1 jin3	赣			12		
缩编		so bien	suo1 bian1	赣			37		
缩聚		so jyu	suo1 ju4	赣			84		
缩脖子		so bien zu	suo1 bo2 zi5	赣			10		
缩进		so jin	suo1 jin4	赣			31		
缩量		so liong	suo1 liang4	赣			8		
缪俄古		mu ngo gu	mou2 e2 gu3	赣			16		
缪昌期		mu qiong qi	mou2 chang1 qi1	赣			6		
缪色奥		mu se ngau	mou2 se4 ao4	赣			16		
缪荃孙		mu son sen	mou2 quan2 sun1	赣			8		
缫丝		zau su	sao1 si1	赣			124		
缫丝厂		zau su qiong	sao1 si1 chang3	赣			21		
缬氨酸		ho ngon son	xie2 an1 suan1	赣			6		
缬沙坦		ho sa tan	xie2 sha1 tan3	赣			6		
缭乱		lieu lon	liao2 luan4	赣			12		
缭绕		lieu leu	liao2 rao4	赣			196		
缮写		sen xia	shan4 xie3	赣			36		
缰绳		jiong sen	jiang1 sheng2	赣			312		
缱绻		qien wan	qian3 quan3	赣			18		
缴交		jieu gau	jiao3 jiao1	赣			7		
缴付		jieu fu	jiao3 fu4	赣			21		
缴入		jieu lu	jiao3 ru4	赣			19		
缴存		jieu cen	jiao3 cun2	赣			28		
缴枪		jieu qiong	jiao3 qiang1	赣			25		
缴械		jieu gai	jiao3 xie4	赣			74		
缴款		jieu kuon	jiao3 kuan3	赣			13		
缴清		jieu qiang	jiao3 qing1	赣			6		
缴清		jieu qin	jiao3 qing1	赣			6		
缴税		jieu xyu	jiao3 shui4	赣			38		
缴纳		jieu la	jiao3 na4	赣			513		
缴获		jieu fo	jiao3 huo4	赣			232		
缴费		jieu fi	jiao3 fei4	赣			66		
缸体		gong ti	gang1 ti3	赣			8		
缸子		gong zu	gang1 zi5	赣			26		
缸盖		gong goi	gang1 gai4	赣			13		
缺一不可		qyue yi bei kie	que1 yi1 bu4 ke3	赣			65		
缺乏		qyue fai	que1 fa2	赣			4171		
缺乏性		qyue fai xin	que1 fa2 xing4	赣			17		
缺乏症		qyue fai zen	que1 fa2 zheng4	赣			36		
缺位		qyue wei	que1 wei4	赣			60		
缺刻		qyue kie	que1 ke4	赣			28		
缺勤		qyue qin	que1 qin2	赣			15		
缺医少药		qyue yi seu yo	que1 yi1 shao3 yao4	赣			13		
缺口		qyue kieu	que1 kou3	赣			841		
缺口处		qyue kieu qyu	que1 kou3 chu4	赣			18		
缺吃少穿		qyue qia seu qon	que1 chi1 shao3 chuan1	赣			8		
缺失		qyue si	que1 shi1	赣			285		
缺如		qyue lu	que1 ru2	赣			20		
缺少		qyue seu	que1 shao3	赣			1951		
缺席		qyue xi	que1 xi2	赣			269		
缺席者		qyue xi jia	que1 xi2 zhe3	赣			16		
缺德		qyue de	que1 de2	赣			62		
缺德事		qyue de su	que1 de2 shi4	赣			12		
缺憾		qyue hon	que1 han4	赣			171		
缺损		qyue sen	que1 sun3	赣			101		
缺斤短两		qyue jin don yong	que1 jin1 duan3 liang3	赣			9		
缺欠		qyue qien	que1 qian4	赣			15		
缺氧		qyue yong	que1 yang3	赣			245		
缺氧性		qyue yong xin	que1 yang3 xing4	赣			7		
缺水		qyue xyu	que1 shui3	赣			173		
缺漏		qyue leu	que1 lou4	赣			56		
缺点		qyue dien	que1 dian3	赣			780		
缺编		qyue bien	que1 bian1	赣			13		
缺血		qyue xyue	que1 xue4	赣			99		
缺血性		qyue xyue xin	que1 xue4 xing4	赣			34		
缺衣少食		qyue yi seu si	que1 yi1 shao3 shi2	赣			7		
缺课		qyue ko	que1 ke4	赣			11		
缺货		qyue fo	que1 huo4	赣			43		
缺铁性		qyue tie xin	que1 tie3 xing4	赣			30		
缺阵		qyue zen	que1 zhen4	赣			69		
缺陷		qyue xien	que1 xian4	赣			993		
缺额		qyue nia	que1 e2	赣			47		
罂粟		yin su	ying1 su4	赣			187		
罂粟花		yin su fa	ying1 su4 hua1	赣			23		
罄竹难书		tiang jyu lan su	qing4 zhu2 nan2 shu1	赣			7		
罄竹难书		tiang jyu lan xyu	qing4 zhu2 nan2 shu1	赣			7		
罅隙		ha xi	xia4 xi4	赣			6		
罐中		guon jiung	guan4 zhong1	赣			22		
罐儿		guon e	guan4 er2	赣			22		
罐内		guon nyu	guan4 nei4	赣			16		
罐头		guon teu	guan4 tou5	赣			389		
罐头厂		guon teu qiong	guan4 tou5 chang3	赣			14		
罐头盒		guon teu ho	guan4 tou5 he2	赣			6		
罐子		guon zu	guan4 zi5	赣			747		
罐式		guon si	guan4 shi4	赣			6		
罐笼		guon leng	guan4 long2	赣			12		
罐装		guon zong	guan4 zhuang1	赣			20		
网上		mong song	wang3 shang4	赣			2495		
网上		mong xiong	wang3 shang4	赣			2495		
网上网		mong song mong	wang3 shang4 wang3	赣			20		
网上网		mong xiong mong	wang3 shang4 wang3	赣			20		
网下		mong ha	wang3 xia4	赣			11		
网兜		mong deu	wang3 dou1	赣			18		
网关		mong guan	wang3 guan1	赣			32		
网关		mong kuan	wang3 guan1	赣			32		
网具		mong jyu	wang3 ju4	赣			261		
网前球		mong qien qiu	wang3 qian2 qiu2	赣			10		
网协		mong xie	wang3 xie2	赣			9		
网卡		mong ka	wang3 ka3	赣			53		
网友		mong yiu	wang3 you3	赣			1634		
网名		mong miang	wang3 ming2	赣			34		
网吧		mong ba	wang3 ba5	赣			335		
网址		mong zi	wang3 zhi3	赣			293		
网坛		mong tan	wang3 tan2	赣			33		
网子		mong zu	wang3 zi5	赣			7		
网巾		mong jin	wang3 jin1	赣			28		
网师园		mong si yon	wang3 shi1 yuan2	赣			7		
网师园		mong su yon	wang3 shi1 yuan2	赣			7		
网开一面		mong koi yi mien	wang3 kai1 yi2 mian4	赣			48		
网恋		mong lien	wang3 lian4	赣			27		
网易		mong ya	wang3 yi4	赣			159		
网易公司		mong ya gung su	wang3 yi4 gong1 si1	赣			9		
网景		mong jin	wang3 jing3	赣			24		
网架		mong ga	wang3 jia4	赣			10		
网校		mong hau	wang3 xiao4	赣			61		
网格		mong ga	wang3 ge2	赣			104		
网桥		mong qieu	wang3 qiao2	赣			6		
网段		mong ton	wang3 duan4	赣			10		
网民		mong min	wang3 min2	赣			561		
网游		mong yiu	wang3 you2	赣			104		
网点		mong dien	wang3 dian3	赣			332		
网状		mong cong	wang3 zhuang4	赣			130		
网状结构		mong cong jie gieu	wang3 zhuang4 jie2 gou4	赣			56		
网球		mong qiu	wang3 qiu2	赣			415		
网球场		mong qiu qiong	wang3 qiu2 chang3	赣			19		
网球赛		mong qiu soi	wang3 qiu2 sai4	赣			55		
网瘾		mong yin	wang3 yin3	赣			54		
网目		mong mu	wang3 mu4	赣			6		
网眼		mong ngan	wang3 yan3	赣			9		
网窝		mong wo	wang3 wo1	赣			14		
网站		mong zan	wang3 zhan4	赣			4817		
网管		mong guon	wang3 guan3	赣			36		
网箱		mong xiong	wang3 xiang1	赣			20		
网篮		mong lan	wang3 lan2	赣			6		
网纹		mong wen	wang3 wen2	赣			23		
网线		mong xien	wang3 xian4	赣			18		
网络		mong lo	wang3 luo4	赣			8352		
网络体系结构		mong lo ti xi jie gieu	wang3 luo4 ti3 xi4 jie2 gou4	赣			7		
网络化		mong lo fa	wang3 luo4 hua4	赣			125		
网络协议		mong lo xie ni	wang3 luo4 xie2 yi4	赣			19		
网络图		mong lo tu	wang3 luo4 tu2	赣			14		
网络地址		mong lo ti zi	wang3 luo4 di4 zhi3	赣			9		
网络安全		mong lo ngon qon	wang3 luo4 an1 quan2	赣			107		
网络层		mong lo ceng	wang3 luo4 ceng2	赣			16		
网络带宽		mong lo dai kuon	wang3 luo4 dai4 kuan1	赣			11		
网络平台		mong lo piang toi	wang3 luo4 ping2 tai2	赣			24		
网络应用		mong lo yin yiung	wang3 luo4 ying4 yong4	赣			29		
网络战		mong lo zan	wang3 luo4 zhan4	赣			20		
网络操作系统		mong lo cau zo xi teng	wang3 luo4 cao1 zuo4 xi4 tong3	赣			11		
网络攻击		mong lo gung ji	wang3 luo4 gong1 ji1	赣			13		
网络游戏		mong lo yiu xi	wang3 luo4 you2 xi4	赣			343		
网络版		mong lo ban	wang3 luo4 ban3	赣			78		
网络电台		mong lo tien toi	wang3 luo4 dian4 tai2	赣			7		
网络管理		mong lo guon li	wang3 luo4 guan3 li3	赣			32		
网络系统		mong lo xi teng	wang3 luo4 xi4 tong3	赣			65		
网络结构		mong lo jie gieu	wang3 luo4 jie2 gou4	赣			10		
网络股		mong lo gu	wang3 luo4 gu3	赣			21		
网络计算机		mong lo ji son ji	wang3 luo4 ji4 suan4 ji1	赣			18		
网络资源		mong lo zu yon	wang3 luo4 zi1 yuan2	赣			46		
网络通信		mong lo teng xin	wang3 luo4 tong1 xin4	赣			35		
网网		mong mong	wang3 wang3	赣			12		
网罗		mong lo	wang3 luo2	赣			80		
网罩		mong zau	wang3 zhao4	赣			10		
网膜		mong mo	wang3 mo2	赣			15		
网虫		mong qiung	wang3 chong2	赣			12		
网袋		mong toi	wang3 dai4	赣			9		
网路		mong lu	wang3 lu4	赣			73		
网通		mong teng	wang3 tong1	赣			79		
网速		mong su	wang3 su4	赣			8		
网队		mong dei	wang3 dui4	赣			216		
网页		mong ye	wang3 ye4	赣			3066		
罔知所措		mong zi so co	wang3 zhi1 suo3 cuo4	赣			9		
罔顾		mong gu	wang3 gu4	赣			9		
罕有		hon yiu	han3 you3	赣			122		
罕见		hon jien	han3 jian4	赣			1406		
罗三耳		lo san e	luo2 san1 er3	赣			7		
罗世烈		lo si lie	luo2 shi4 lie4	赣			19		
罗丹		lo dan	luo2 dan1	赣			22		
罗亚尔		lo nga e	luo2 ya4 er3	赣			8		
罗亚尔港		lo nga e gong	luo2 ya4 er3 gang3	赣			15		
罗亚斯		lo nga su	luo2 ya4 si1	赣			39		
罗亚蒙		lo nga meng	luo2 ya4 meng2	赣			256		
罗人杰		lo nin jie	luo2 ren2 jie2	赣			49		
罗什		lo xia	luo2 shen2	赣			71		
罗以军		lo yi jyun	luo2 yi3 jun1	赣			9		
罗伊斯		lo yi su	luo2 yi1 si1	赣			17		
罗伊特		lo yi te	luo2 yi1 te4	赣			18		
罗伟伟		lo wei wei	luo2 wei3 wei3	赣			13		
罗伯托		lo be to	luo2 bo2 tuo1	赣			8		
罗伯斯		lo be su	luo2 bo2 si1	赣			12		
罗伯斯比尔		lo be su bi e	luo2 bo2 si1 bi3 er3	赣			36		
罗伯特		lo be te	luo2 bo2 te4	赣			163		
罗伯茨		lo be cu	luo2 bo2 ci2	赣			27		
罗伯逊		lo be xyun	luo2 bo2 xun4	赣			12		
罗佐夫		lo zo fu	luo2 zuo3 fu1	赣			6		
罗克韦尔		lo kie wei e	luo2 ke4 wei2 er3	赣			16		
罗兰		lo lan	luo2 lan2	赣			90		
罗兰德		lo lan de	luo2 lan2 de2	赣			6		
罗内克		lo nyu kie	luo2 nei4 ke4	赣			16		
罗切斯		lo qie su	luo2 qie4 si1	赣			26		
罗切斯特		lo qie su te	luo2 qie4 si1 te4	赣			10		
罗列		lo lie	luo2 lie4	赣			130		
罗利		lo li	luo2 li4	赣			7		
罗刹		lo sai	luo2 cha4	赣			713		
罗加		lo ga	luo2 jia1	赣			36		
罗勒		lo lei	luo2 le4	赣			6		
罗卓英		lo zo yin	luo2 zhuo2 ying1	赣			13		
罗卜藏		lo bu cong	luo2 bo5 cang2	赣			16		
罗召俊		lo zeu jyun	luo2 zhao4 jun4	赣			17		
罗哈斯		lo ha su	luo2 ha1 si1	赣			12		
罗嗦		lo so	luo2 suo5	赣			74		
罗圈		lo qon	luo2 quan1	赣			15		
罗圈腿		lo qon toi	luo2 quan1 tui3	赣			9		
罗埃岑		lo ngai qin	luo2 ai1 cen2	赣			64		
罗城		lo cen	luo2 cheng2	赣			187		
罗塔岛		lo ta dau	luo2 ta3 dao3	赣			8		
罗塞塔		lo se ta	luo2 sai1 ta3	赣			7		
罗塞蒂		lo se di	luo2 sai1 di4	赣			9		
罗士琳		lo si lin	luo2 shi4 lin2	赣			17		
罗复仁		lo fu nin	luo2 fu4 ren2	赣			8		
罗存萨		lo cen sai	luo2 cun2 sa4	赣			10		
罗安江		lo ngon gong	luo2 an1 jiang1	赣			47		
罗安达		lo ngon tai	luo2 an1 da2	赣			29		
罗定		lo tiang	luo2 ding4	赣			11		
罗家		lo ga	luo2 jia1	赣			267		
罗家伦		lo ga len	luo2 jia1 lun2	赣			8		
罗家墩		lo ga deng	luo2 jia1 dun1	赣			256		
罗家庄		lo ga zong	luo2 jia1 zhuang1	赣			6		
罗宾		lo bin	luo2 bin1	赣			12		
罗宾斯		lo bin su	luo2 bin1 si1	赣			24		
罗宾森		lo bin sen	luo2 bin1 sen1	赣			7		
罗宾逊		lo bin xyun	luo2 bin1 xun4	赣			51		
罗密欧		lo mi ngieu	luo2 mi4 ou1	赣			65		
罗小文		lo xieu wen	luo2 xiao3 wen2	赣			20		
罗小梅		lo xieu mi	luo2 xiao3 mei2	赣			217		
罗小蛮		lo xieu man	luo2 xiao3 man2	赣			128		
罗尔夫		lo e fu	luo2 er3 fu1	赣			22		
罗尔斯		lo e su	luo2 er3 si1	赣			26		
罗尔纲		lo e gong	luo2 er3 gang1	赣			11		
罗尼亚		lo ni nga	luo2 ni2 ya4	赣			7		
罗尼加		lo ni ga	luo2 ni2 jia1	赣			6		
罗尼卡		lo ni ka	luo2 ni2 ka3	赣			12		
罗山		lo san	luo2 shan1	赣			110		
罗山县		lo san xon	luo2 shan1 xian4	赣			9		
罗川		lo qon	luo2 chuan1	赣			10		
罗工柳		lo gung liu	luo2 gong1 liu3	赣			6		
罗布		lo bu	luo2 bu4	赣			41		
罗布林卡		lo bu lin ka	luo2 bu4 lin2 ka3	赣			10		
罗布泊		lo bu bo	luo2 bu4 po1	赣			163		
罗布泊湖		lo bu bo fu	luo2 bu4 po1 hu2	赣			8		
罗布淖尔		lo bu lau e	luo2 bu4 nao4 er3	赣			7		
罗布麻		lo bu ma	luo2 bu4 ma2	赣			13		
罗常培		lo qiong pi	luo2 chang2 pei2	赣			9		
罗干		lo kon	luo2 gan4	赣			92		
罗平		lo piang	luo2 ping2	赣			8		
罗店		lo dien	luo2 dian4	赣			6		
罗廖夫		lo lieu fu	luo2 liao4 fu1	赣			9		
罗开富		lo koi fu	luo2 kai1 fu4	赣			6		
罗彻斯特		lo ce su te	luo2 che4 si1 te4	赣			13		
罗得岛		lo de dau	luo2 de2 dao3	赣			85		
罗得斯		lo de su	luo2 de2 si1	赣			25		
罗得西亚		lo de xi nga	luo2 de2 xi1 ya4	赣			41		
罗德岛		lo de dau	luo2 de2 dao3	赣			10		
罗德曼		lo de man	luo2 de2 man4	赣			10		
罗德里格斯		lo de li ga su	luo2 de2 li3 ge2 si1	赣			28		
罗恩格		lo ngien ga	luo2 en1 ge2	赣			7		
罗慕洛		lo mu lo	luo2 mu4 luo4	赣			10		
罗戴恩		lo doi ngien	luo2 dai4 en1	赣			6		
罗扇		lo sen	luo2 shan4	赣			8		
罗拉		lo lai	luo2 la1	赣			7		
罗拉特		lo lai te	luo2 la1 te4	赣			12		
罗振玉		lo zen yu	luo2 zhen4 yu4	赣			41		
罗提诺		lo tia lo	luo2 ti2 nuo4	赣			7		
罗摩克		lo mo kie	luo2 mo2 ke4	赣			6		
罗摩功		lo mo gung	luo2 mo2 gong1	赣			14		
罗摩历		lo mo li	luo2 mo2 li4	赣			8		
罗摩笈		lo mo ji	luo2 mo2 ji2	赣			11		
罗摩衍那		lo mo yen na	luo2 mo2 yan3 na4	赣			33		
罗敦		lo den	luo2 dun1	赣			11		
罗文		lo wen	luo2 wen2	赣			73		
罗文喊		lo wen hang	luo2 wen2 han3	赣			6		
罗斯		lo su	luo2 si1	赣			233		
罗斯冰		lo su bin	luo2 si1 bing1	赣			6		
罗斯坦		lo su tan	luo2 si1 tan3	赣			7		
罗斯塔		lo su ta	luo2 si1 ta3	赣			7		
罗斯山		lo su san	luo2 si1 shan1	赣			7		
罗斯岛		lo su dau	luo2 si1 dao3	赣			18		
罗斯托		lo su to	luo2 si1 tuo1	赣			9		
罗斯托克		lo su to kie	luo2 si1 tuo1 ke4	赣			15		
罗斯托夫		lo su to fu	luo2 si1 tuo1 fu1	赣			33		
罗斯海		lo su hoi	luo2 si1 hai3	赣			6		
罗斯福		lo su fu	luo2 si1 fu2	赣			318		
罗昌爱		lo qiong ngoi	luo2 chang1 ai4	赣			6		
罗晓维		lo xieu wei	luo2 xiao3 wei2	赣			126		
罗晓鹏		lo xieu pen	luo2 xiao3 peng2	赣			8		
罗曼史		lo man si	luo2 man4 shi3	赣			16		
罗曼蒂克		lo man di kie	luo2 man4 di4 ke4	赣			40		
罗曼语		lo man nyu	luo2 man4 yu3	赣			15		
罗曼诺夫		lo man lo fu	luo2 man4 nuo4 fu1	赣			20		
罗本		lo ben	luo2 ben3	赣			13		
罗本立		lo ben li	luo2 ben3 li4	赣			11		
罗杰		lo jie	luo2 jie2	赣			10		
罗杰斯		lo jie su	luo2 jie2 si1	赣			21		
罗林斯		lo lin su	luo2 lin2 si1	赣			49		
罗林斯基		lo lin su ji	luo2 lin2 si1 ji1	赣			15		
罗格		lo ga	luo2 ge2	赣			12		
罗格日		lo ga ni	luo2 ge2 ri4	赣			7		
罗桑嘉		lo song ga	luo2 sang1 jia1	赣			6		
罗森塔尔		lo sen ta e	luo2 sen1 ta3 er3	赣			12		
罗比		lo bi	luo2 bi3	赣			11		
罗比尼		lo bi ni	luo2 bi3 ni2	赣			16		
罗氏		lo si	luo2 shi4	赣			116		
罗永秀		lo yiung xiu	luo2 yong3 xiu4	赣			16		
罗汉		lo hon	luo2 han4	赣			256		
罗汉堂		lo hon tong	luo2 han4 tang2	赣			60		
罗汉山		lo hon san	luo2 han4 shan1	赣			6		
罗汉松		lo hon seng	luo2 han4 song1	赣			26		
罗汉果		lo hon guo	luo2 han4 guo3	赣			16		
罗汝才		lo xyu coi	luo2 ru3 cai2	赣			365		
罗汝明		lo xyu miang	luo2 ru3 ming2	赣			29		
罗江		lo gong	luo2 jiang1	赣			6		
罗波夫		lo bo fu	luo2 bo1 fu1	赣			17		
罗泽秀		lo ca xiu	luo2 ze2 xiu4	赣			6		
罗洗河		lo xi ho	luo2 xi3 he2	赣			41		
罗浮山		lo feu san	luo2 fu2 shan1	赣			13		
罗海		lo hoi	luo2 hai3	赣			58		
罗海城		lo hoi cen	luo2 hai3 cheng2	赣			24		
罗清启		lo qiang qi	luo2 qing1 qi3	赣			10		
罗清启		lo qin qi	luo2 qing1 qi3	赣			10		
罗清泉		lo qiang qon	luo2 qing1 quan2	赣			771		
罗清泉		lo qin qon	luo2 qing1 quan2	赣			771		
罗湖		lo fu	luo2 hu2	赣			41		
罗湖区		lo fu qyu	luo2 hu2 qu1	赣			27		
罗湾		lo wan	luo2 wan1	赣			6		
罗滕堡		lo teng bau	luo2 teng2 bao3	赣			11		
罗炳辉		lo bin fi	luo2 bing3 hui1	赣			73		
罗特克		lo te kie	luo2 te4 ke4	赣			18		
罗猴山		lo heu san	luo2 hou2 shan1	赣			17		
罗玉文		lo yu wen	luo2 yu4 wen2	赣			7		
罗王		lo wong	luo2 wang2	赣			6		
罗琳		lo lin	luo2 lin2	赣			10		
罗瑞卿		lo lei qin	luo2 rui4 qing1	赣			110		
罗生门		lo sang men	luo2 sheng1 men2	赣			6		
罗田		lo tien	luo2 tian2	赣			785		
罗田县		lo tien xon	luo2 tian2 xian4	赣			519		
罗甸		lo tien	luo2 dian4	赣			12		
罗盘		lo pon	luo2 pan2	赣			170		
罗盛教		lo sen gau	luo2 sheng4 jiao4	赣			8		
罗真人		lo zen nin	luo2 zhen1 ren2	赣			34		
罗秀竹		lo xiu jyu	luo2 xiu4 zhu2	赣			166		
罗科索		lo ko so	luo2 ke1 suo3	赣			14		
罗立如		lo li lu	luo2 li4 ru2	赣			42		
罗章龙		lo jiong liung	luo2 zhang1 long2	赣			43		
罗素		lo su	luo2 su4	赣			117		
罗索		lo so	luo2 suo3	赣			18		
罗纳		lo la	luo2 na4	赣			13		
罗纳尔		lo la e	luo2 na4 er3	赣			8		
罗纳尔多		lo la e do	luo2 na4 er3 duo1	赣			58		
罗纳尔迪		lo la e di	luo2 na4 er3 di2	赣			110		
罗纳德		lo la de	luo2 na4 de2	赣			32		
罗纹		lo wen	luo2 wen2	赣			16		
罗织		lo zi	luo2 zhi1	赣			33		
罗织罪名		lo zi jyu miang	luo2 zhi1 zui4 ming2	赣			11		
罗经		lo jin	luo2 jing1	赣			53		
罗绮		lo qi	luo2 qi3	赣			17		
罗维奇		lo wei qi	luo2 wei2 qi2	赣			27		
罗缎		lo ton	luo2 duan4	赣			13		
罗网		lo mong	luo2 wang3	赣			66		
罗耶定		lo xia tiang	luo2 ye2 ding4	赣			49		
罗致		lo ci	luo2 zhi4	赣			51		
罗苏拉		lo su lai	luo2 su1 la1	赣			6		
罗茨		lo cu	luo2 ci2	赣			8		
罗荣桓		lo leng yon	luo2 rong2 huan2	赣			108		
罗莎		lo so	luo2 sha1	赣			8		
罗萨斯		lo sai su	luo2 sa4 si1	赣			14		
罗萨里奥		lo sai li ngau	luo2 sa4 li3 ao4	赣			14		
罗蒙诺		lo meng lo	luo2 meng2 nuo4	赣			32		
罗蕾莱		lo lei loi	luo2 lei3 lai2	赣			8		
罗西		lo xi	luo2 xi1	赣			35		
罗西尼		lo xi ni	luo2 xi1 ni2	赣			12		
罗西里		lo xi li	luo2 xi1 li3	赣			7		
罗诺沃		lo lo wo	luo2 nuo4 wo4	赣			8		
罗豪才		lo hau coi	luo2 hao2 cai2	赣			10		
罗贝勒		lo bi lei	luo2 bei4 le4	赣			16		
罗贝舍		lo bi xia	luo2 bei4 she3	赣			9		
罗贯中		lo guon jiung	luo2 guan4 zhong1	赣			22		
罗贵霜		lo gui song	luo2 gui4 shuang1	赣			6		
罗迪克		lo di kie	luo2 di2 ke4	赣			8		
罗那		lo na	luo2 na4	赣			11		
罗郡王		lo fen wong	luo2 jun4 wang2	赣			7		
罗里		lo li	luo2 li3	赣			8		
罗里罗		lo li lo	luo2 li3 luo2	赣			16		
罗金仙		lo jin xien	luo2 jin1 xian1	赣			40		
罗锅		lo wo	luo2 guo1	赣			15		
罗长礼		lo qiong li	luo2 zhang3 li3	赣			95		
罗陀		lo to	luo2 tuo2	赣			17		
罗隐和		lo yin ho	luo2 yin3 he2	赣			6		
罗隐道		lo yin tau	luo2 yin3 dao4	赣			12		
罗雀掘鼠		lo qio jyue xyu	luo2 que4 jue2 shu3	赣			6		
罗雪尔		lo xie e	luo2 xue3 er3	赣			18		
罗非鱼		lo fi nyu	luo2 fei1 yu2	赣			11		
罗马		lo ma	luo2 ma3	赣			3071		
罗马公教		lo ma gung gau	luo2 ma3 gong1 jiao4	赣			6		
罗马城		lo ma cen	luo2 ma3 cheng2	赣			47		
