本词	国际音标	方言拼音	汉语拼音	词汇属性	对应官话词	官话拼音	词频	同义词	新旧标记
叫		jieu	jiao4	赣			43431		
召		zeu	zhao4	赣			30000		
叭		ba	ba1	赣			30000		
叮		diang	ding1	赣			30000		
可		kie	ke3	赣			95892		
可		ko	ke3	赣			95892		
台		toi	tai2	赣			30000		
叱		bi	chi4	赣			2000		
叱		ji	chi4	赣			3000		
叱		mi	chi4	赣			2400		
叱		qi	chi4	赣			12000		
史		si	shi3	赣			120000		
右		yiu	you4	赣			30000		
叵		po	po3	赣			30000		
叶		ye	ye4	赣			30000		
号		hau	hao4	赣			44621		
司		si	si1	赣			60000		
司		su	si1	赣			60000		
叹		tan	tan4	赣			30000		
叼		dieu	diao1	赣			30000		
叽		ji	ji1	赣			30000		
吁		xyu	xu1	赣			30000		
吃		qia	chi1	赣			60000		
各		go	ge4	赣			44807		
吆		yeu	yao1	赣			30000		
合		ho	he2	赣			30000		
吉		ji	ji2	赣			30000		
吊		dieu	diao4	赣			30000		
同		teng	tong2	赣			37578		
名		miang	ming2	赣			30000		
后		heu	hou4	赣			124793		
吏		li	li4	赣			30000		
吐		pei	tu3	赣			7500		
吐		tu	tu3	赣			30000		
向		xiong	xiang4	赣			75979		
吓		ha	xia4	赣			30000		
吕		lyu	lv3	赣			30000		
吗		ma	ma5	赣			30000		
君		jyun	jun1	赣			30000		
吝		li	lin4	赣			30000		
吞		teng	tun1	赣			30000		
吟		yin	yin2	赣			30000		
吠		fi	fei4	赣			30000		
吡		bi	bi3	赣			3000		
吡		mi	bi3	赣			2400		
吡		pi	bi3	赣			12000		
吣		lin	qin4	赣			3000		
吣		sen	qin4	赣			12000		
吣		yin	qin4	赣			2400		
吣		zen	qin4	赣			2000		
否		feu	fou3	赣			30000		
吧		ba	ba5	赣			30000		
吨		den	dun1	赣			30000		
吩		fen	fen1	赣			30000		
含		hong	han2	赣			30000		
听		tiang	ting1	赣			45776		
吭		kang	keng1	赣			30000		
吭		kien	keng1	赣			30000		
吮		seng	shun3	赣			120000		
启		qi	qi3	赣			30000		
吱		zi	zhi1	赣			30000		
吴		wu	wu2	赣			30000		
吵		cau	chao3	赣			120000		
吸		ji	xi1	赣			30000		
吸		xi	xi1	赣			7500		
吹		qyu	chui1	赣			30000		
吻		wen	wen3	赣			120000		
吼		heu	hou3	赣			30000		
吾		ngo	wu2	赣			90000		
呀		nga	ya5	赣			30000		
呀		ya	ya5	赣			7500		
呃		bai	e4	赣			2000		
呃		gai	e4	赣			3000		
呃		ka	e4	赣			2400		
呃		kai	e4	赣			12000		
呆		dai	dai1	赣			30000		
呈		cen	cheng2	赣			30000		
告		gau	gao4	赣			30000		
呐		na	na4	赣			120000		
呓		ngi	yi4	赣			30000		
呕		ngeu	ou3	赣			30000		
呕		ngieu	ou3	赣			7500		
呗		pai	bei5	赣			12000		
员		yon	yuan2	赣			30000		
呙		wa	guo1	赣			12000		
呙		wo	guo1	赣			3000		
呛		qiong	qiang1	赣			30000		
呜		wu	wu1	赣			30000		
呢		ni	ne5	赣			120000		
呤		lang	ling4	赣			6000		
呤		liang	ling4	赣			7500		
呤		lien	ling4	赣			5000		
呤		lin	ling4	赣			30000		
呦		yiu	you1	赣			30000		
周		zeu	zhou1	赣			30000		
呱		gu	gu1	赣			30000		
呱		ku	gu1	赣			7500		
味		wei	wei4	赣			120000		
呵		ho	he1	赣			30000		
呶		niau	nao2	赣			120000		
呷		qia	ga1	赣			120000		
呻		sen	shen1	赣			30000		
呼		fu	hu1	赣			30000		
命		miang	ming4	赣			30000		
咀		jyu	ju3	赣			12000		
咀		lyu	ju3	赣			2000		
咀		xyu	ju3	赣			3000		
咀		yu	ju3	赣			2400		
咁		gong	gan4	赣			90000		
咄		bo	duo1	赣			2400		
咄		pai	duo1	赣			12000		
咄		tu	duo1	赣			3000		
咄		zu	duo1	赣			2000		
咆		pau	pao2	赣			30000		
咋		zang	za3	赣			120000		
和		ho	he2	赣			555815		
和		wo	he2	赣			555815		
咎		gau	jiu4	赣			12000		
咎		hau	jiu4	赣			3000		
咎		jiu	jiu4	赣			2400		
咎		qiu	jiu4	赣			2000		
咏		yiung	yong3	赣			30000		
咐		fu	fu4	赣			30000		
咒		zeu	zhou4	赣			30000		
咕		gu	gu1	赣			60000		
咕		ku	gu1	赣			30000		
咖		ka	ka1	赣			30000		
咙		leng	long2	赣			30000		
咛		ning	ning2	赣			120000		
咤		ca	zha4	赣			120000		
咦		si	yi2	赣			30000		
咧		lie	lie3	赣			30000		
咨		zu	zi1	赣			30000		
咪		mi	mi1	赣			30000		
咫		jia	zhi3	赣			30000		
咫		zi	zhi3	赣			7500		
咬		ngau	yao3	赣			30000		
咭		bi	ji1	赣			2000		
咭		ji	ji1	赣			3000		
咭		mi	ji1	赣			2400		
咭		qi	ji1	赣			12000		
咱		zan	zan2	赣			30000		
咳		kie	ke2	赣			30000		
咸		han	xian2	赣			30000		
咸		hang	xian2	赣			120000		
咻		xiu	xiu1	赣			120000		
咽		yen	yan4	赣			30000		
咿		yi	yi1	赣			30000		
哀		ngoi	ai1	赣			30000		
品		pin	pin3	赣			30000		
哂		min	shen3	赣			2400		
哂		qin	shen3	赣			12000		
哂		tiang	shen3	赣			2000		
哂		yin	shen3	赣			3000		
哄		feng	hong3	赣			30000		
哆		do	duo1	赣			120000		
哇		wa	wa5	赣			30000		
哈		ha	ha1	赣			30000		
哉		zoi	zai1	赣			30000		
响		xiong	xiang3	赣			30000		
哎		ai	ai1	赣			30000		
哑		nga	ya3	赣			30000		
哓		dieu	xiao1	赣			3000		
哓		lieu	xiao1	赣			12000		
哓		tieu	xiao1	赣			2400		
哓		xieu	xiao1	赣			2000		
哕		fon	hui4	赣			2400		
哕		jie	hui4	赣			2000		
哕		xyue	hui4	赣			3000		
哕		yue	hui4	赣			12000		
哗		fa	hua1	赣			30000		
哙		kuai	kuai4	赣			30000		
哝		niong	nong2	赣			120000		
哟		yo	yo1	赣			30000		
哥		ko	ge1	赣			30000		
哦		ngo	o2	赣			30000		
哨		jieu	shao4	赣			7500		
哨		xio	shao4	赣			30000		
哩		li	li1	赣			30000		
哪		lai	na3	赣			30000		
哭		ku	ku1	赣			30000		
哮		xieu	xiao1	赣			30000		
哲		ze	zhe2	赣			30000		
哳		bai	zha1	赣			2400		
哳		hoi	zha1	赣			2000		
哳		pa	zha1	赣			3000		
哳		sai	zha1	赣			12000		
哺		bu	bu3	赣			30000		
哼		heng	heng1	赣			30000		
哽		gien	geng3	赣			3000		
哽		kien	geng3	赣			12000		
哿		do	ge3	赣			3000		
哿		ho	ge3	赣			12000		
哿		kie	ge3	赣			2400		
哿		ko	ge3	赣			2000		
唁		yen	yan4	赣			12000		
唁		ze	yan4	赣			3000		
唆		so	suo1	赣			30000		
唇		qyun	chun2	赣			120000		
唉		ai	ai1	赣			30000		
唏		qi	xi1	赣			30000		
唏		qiung	xi1	赣			7500		
唐		tong	tang2	赣			30000		
唝		kong	gong4	赣			2000		
唝		leng	gong4	赣			3000		
唝		meng	gong4	赣			2400		
唝		teng	gong4	赣			12000		
唠		lau	lao2	赣			120000		
唤		fon	huan4	赣			30000		
唧		ji	ji1	赣			30000		
唪		feng	feng3	赣			2000		
唪		leng	feng3	赣			3000		
唪		meng	feng3	赣			2400		
唪		teng	feng3	赣			12000		
唬		fu	hu3	赣			30000		
售		seu	shou4	赣			30000		
唯		wei	wei2	赣			30000		
唱		qiong	chang4	赣			30000		
唳		jie	li4	赣			3000		
唳		li	li4	赣			12000		
唳		qie	li4	赣			2400		
唳		xie	li4	赣			2000		
唾		to	tuo4	赣			30000		
啁		ceu	zhao1	赣			12000		
啁		dieu	zhao1	赣			3000		
啃		kien	ken3	赣			30000		
啄		zo	zhuo2	赣			30000		
商		song	shang1	赣			30000		
商		xiong	shang1	赣			30000		
啉		can	lin2	赣			3000		
啉		hon	lin2	赣			2400		
啉		ngon	lin2	赣			2000		
啉		tan	lin2	赣			12000		
啊		a	a5	赣			30000		
啊		nga	a5	赣			7500		
啐		fi	cui4	赣			12000		
啐		mi	cui4	赣			2400		
啐		pai	cui4	赣			2000		
啐		pi	cui4	赣			3000		
啕		tau	tao2	赣			30000		
啖		tan	dan4	赣			30000		
啜		si	chuai4	赣			7500		
啜		xyue	chuai4	赣			5000		
啜		yue	chuai4	赣			6000		
啜		zyui	chuai4	赣			30000		
啡		fi	fei1	赣			30000		
啤		pi	pi2	赣			30000		
啥		sa	sha2	赣			30000		
啥		xia	sha2	赣			7500		
啦		la	la5	赣			30000		
啧		ze	ze2	赣			120000		
啬		se	se4	赣			120000		
啭		jon	zhuan4	赣			3000		
啭		qon	zhuan4	赣			12000		
啮		jie	nie4	赣			12000		
啮		mie	nie4	赣			2000		
啮		ngai	nie4	赣			30000		
啮		qie	nie4	赣			3000		
啮		xie	nie4	赣			2400		
啰		lo	luo1	赣			30000		
啴		can	chan3	赣			7500		
啴		tan	chan3	赣			30000		
啷		lang	lang1	赣			30000		
啸		xieu	xiao4	赣			30000		
啻		ci	chi4	赣			7500		
啻		si	chi4	赣			30000		
啼		ti	ti2	赣			30000		
啾		ceu	jiu1	赣			3000		
啾		liu	jiu1	赣			2000		
啾		qiu	jiu1	赣			2400		
啾		yiu	jiu1	赣			12000		
喀		ka	ka1	赣			30000		
喁		ceng	yong2	赣			6000		
喁		feng	yong2	赣			30000		
喁		jiung	yong2	赣			5000		
喁		seng	yong2	赣			7500		
喂		wei	wei4	赣			30000		
喃		lang	nan2	赣			120000		
善		sen	shan4	赣			30000		
喇		la	la3	赣			30000		
喈		gai	jie1	赣			30000		
喈		koi	jie1	赣			7500		
喉		heu	hou2	赣			30000		
喊		hang	han3	赣			30000		
喋		tie	die2	赣			120000		
喑		ngon	yin1	赣			7500		
喑		yin	yin1	赣			30000		
喔		wo	o1	赣			12000		
喔		yo	o1	赣			3000		
喘		qon	chuan3	赣			30000		
喘		ton	chuan3	赣			30000		
喙		fi	hui4	赣			12000		
喙		wei	hui4	赣			3000		
喙		xi	hui4	赣			2400		
喙		xyu	hui4	赣			2000		
喜		xi	xi3	赣			30000		
喝		ho	he1	赣			30000		
喟		kai	kui4	赣			3000		
喟		qi	kui4	赣			12000		
喤		fong	huang2	赣			3000		
喤		wang	huang2	赣			12000		
喤		xiang	huang2	赣			2400		
喧		xon	xuan1	赣			30000		
喳		za	zha1	赣			30000		
喷		pen	pen1	赣			30000		
喻		yu	yu4	赣			30000		
喽		leu	lou2	赣			30000		
喾		ku	ku4	赣			30000		
嗄		ho	a2	赣			120000		
嗄		sa	a2	赣			30000		
嗅		si	xiu4	赣			7500		
嗅		xiu	xiu4	赣			30000		
嗉		so	su4	赣			7500		
嗉		su	su4	赣			30000		
嗌		yi	ai4	赣			30000		
嗑		ko	ke1	赣			120000		
嗒		da	da1	赣			2400		
嗒		dai	da1	赣			12000		
嗒		ta	da1	赣			3000		
嗓		song	sang3	赣			30000		
嗔		bin	chen1	赣			2400		
嗔		cen	chen1	赣			12000		
嗔		sen	chen1	赣			3000		
嗔		tien	chen1	赣			2000		
嗜		si	shi4	赣			30000		
嗝		ga	ge2	赣			12000		
嗝		gie	ge2	赣			3000		
嗞		zai	zi1	赣			12000		
嗞		zu	zi1	赣			3000		
嗟		jie	jie1	赣			120000		
嗡		weng	weng1	赣			30000		
嗡		wung	weng1	赣			30000		
嗣		si	si4	赣			120000		
嗤		ci	chi1	赣			30000		
嗥		hau	hao2	赣			30000		
嗦		so	suo5	赣			30000		
嗫		jie	nie4	赣			2000		
嗫		ye	nie4	赣			2400		
嗫		yen	nie4	赣			3000		
嗫		ze	nie4	赣			12000		
嗷		ngau	ao2	赣			30000		
嗽		seu	sou4	赣			30000		
嗾		cau	sou3	赣			12000		
嗾		ceu	sou3	赣			2000		
嗾		seu	sou3	赣			3000		
嗾		xyu	sou3	赣			2400		
嘀		di	di2	赣			30000		
嘁		qi	qi1	赣			30000		
嘈		cau	cao2	赣			30000		
嘉		ga	jia1	赣			30000		
嘌		pieu	piao4	赣			30000		
嘎		gon	ga1	赣			3000		
嘎		xie	ga1	赣			12000		
嘏		ga	gu3	赣			3000		
嘏		ka	gu3	赣			12000		
嘘		jyu	xu1	赣			2400		
嘘		qyu	xu1	赣			2000		
嘘		xyu	xu1	赣			12000		
嘘		yu	xu1	赣			3000		
嘤		jin	ying1	赣			7500		
嘤		yin	ying1	赣			30000		
嘬		kuai	chuai4	赣			12000		
嘬		mai	chuai4	赣			2400		
嘬		wa	chuai4	赣			3000		
嘱		ju	zhu3	赣			30000		
嘲		ceu	chao2	赣			30000		
嘴		ji	zui3	赣			30000		
嘴		jyu	zui3	赣			30000		
嘶		si	si1	赣			120000		
嘹		lieu	liao2	赣			30000		
嘻		xi	xi1	赣			30000		
嘿		hei	hei1	赣			30000		
噌		qin	ceng1	赣			30000		
噍		ceu	jiao4	赣			3000		
噍		liu	jiao4	赣			2000		
噍		qiu	jiao4	赣			2400		
噍		yiu	jiao4	赣			12000		
噎		yen	ye1	赣			30000		
噢		ngau	o1	赣			3000		
噢		yu	o1	赣			12000		
噤		lin	jin4	赣			3000		
噤		sen	jin4	赣			12000		
噤		yin	jin4	赣			2000		
噤		zen	jin4	赣			2400		
器		qi	qi4	赣			30000		
噩		ngo	e4	赣			30000		
噪		zau	zao4	赣			30000		
噫		ai	yi1	赣			2000		
噫		gai	yi1	赣			3000		
噫		kai	yi1	赣			12000		
噫		yi	yi1	赣			2400		
噬		si	shi4	赣			30000		
噱		gu	jue2	赣			30000		
嚄		fu	huo1	赣			12000		
嚄		gui	huo1	赣			3000		
嚅		lo	ru2	赣			3000		
嚅		lu	ru2	赣			12000		
嚎		ngau	hao2	赣			30000		
嚏		ti	ti4	赣			30000		
嚚		ngin	yin2	赣			30000		
嚣		xieu	xiao1	赣			30000		
嚷		long	rang3	赣			30000		
嚼		qieu	jue2	赣			30000		
囊		long	nang2	赣			30000		
囚		qiu	qiu2	赣			120000		
四		su	si4	赣			30000		
回		fi	hui2	赣			30000		
囟		xin	xin4	赣			7500		
囟		xyun	xin4	赣			30000		
因		yin	yin1	赣			35698		
团		ton	tuan2	赣			30000		
囤		ten	dun4	赣			30000		
囥		kang	kang4	赣			90000		
园		yon	yuan2	赣			30000		
困		kun	kun4	赣			60000		
囱		ceng	cong1	赣			30000		
围		wei	wei2	赣			30000		
囹		lang	ling2	赣			6000		
囹		liang	ling2	赣			7500		
囹		lien	ling2	赣			5000		
囹		lin	ling2	赣			30000		
固		gu	gu4	赣			30000		
国		gue	guo2	赣			129470		
图		tu	tu2	赣			30000		
囿		fu	you4	赣			12000		
囿		jyu	you4	赣			3000		
囿		xyu	you4	赣			2000		
囿		yiu	you4	赣			2400		
圃		pu	pu3	赣			30000		
圄		nga	yu3	赣			3000		
圄		ngyu	yu3	赣			2400		
圄		yu	yu3	赣			12000		
圆		yon	yuan2	赣			30000		
圈		qon	quan1	赣			30000		
圉		nga	yu3	赣			3000		
圉		ngyu	yu3	赣			2400		
圉		yu	yu3	赣			12000		
圊		qiang	qing1	赣			30000		
圜		fan	huan2	赣			3000		
圜		wan	huan2	赣			2400		
圜		yon	huan2	赣			12000		
土		tu	tu3	赣			30000		
圣		sen	sheng4	赣			30000		
在		coi	zai4	赣			727915		
在		qie	zai4	赣			181978		
圪		ji	ge1	赣			2400		
圪		mi	ge1	赣			2000		
圪		qi	ge1	赣			3000		
圪		yi	ge1	赣			12000		
圬		ngo	wu1	赣			6000		
圬		wu	wu1	赣			30000		
圬		yu	wu1	赣			7500		
圭		gui	gui1	赣			3000		
圭		wa	gui1	赣			12000		
圮		feu	pi3	赣			30000		
圯		toi	yi2	赣			12000		
圯		yi	yi2	赣			3000		
地		ti	di4	赣			160541		
圹		kuong	kuang4	赣			30000		
场		qiong	chang3	赣			60000		
圻		gien	qi2	赣			2400		
圻		ji	qi2	赣			2000		
圻		jin	qi2	赣			3000		
圻		qi	qi2	赣			12000		
圾		ji	ji1	赣			30000		
址		zi	zhi3	赣			30000		
坂		ban	ban3	赣			7500		
坂		fan	ban3	赣			30000		
坂		zon	ban3	赣			6000		
均		jyun	jun1	赣			30000		
坊		fong	fang1	赣			30000		
坌		ben	ben4	赣			2000		
坌		den	ben4	赣			12000		
坌		kun	ben4	赣			2400		
坌		pen	ben4	赣			3000		
坎		kon	kan3	赣			30000		
坏		fai	huai4	赣			30000		
坐		co	zuo4	赣			30000		
坑		kang	keng1	赣			30000		
坑		kien	keng1	赣			7500		
块		kuai	kuai4	赣			30000		
坚		jien	jian1	赣			30000		
坛		tan	tan2	赣			30000		
坝		ba	ba4	赣			30000		
坞		wu	wu4	赣			30000		
坟		fen	fen2	赣			30000		
坠		jyu	zhui4	赣			30000		
坡		po	po1	赣			30000		
坤		kun	kun1	赣			30000		
坦		tan	tan3	赣			30000		
坩		can	gan1	赣			2400		
坩		hon	gan1	赣			2000		
坩		san	gan1	赣			3000		
坩		tan	gan1	赣			12000		
坪		piang	ping2	赣			30000		
坫		jin	dian4	赣			2000		
坫		lin	dian4	赣			2400		
坫		qin	dian4	赣			12000		
坫		zen	dian4	赣			3000		
坭		mi	ni2	赣			30000		
坯		pi	pi1	赣			30000		
坳		ngau	ao4	赣			30000		
坷		ko	ke3	赣			30000		
坻		ci	chi2	赣			6000		
坻		di	chi2	赣			30000		
坻		jia	chi2	赣			5000		
坻		li	chi2	赣			7500		
垂		qyu	chui2	赣			30000		
垃		la	la1	赣			30000		
垄		leng	long3	赣			30000		
垅		feng	long3	赣			5000		
垅		kong	long3	赣			7500		
垅		xiung	long3	赣			6000		
垅		yiung	long3	赣			30000		
垆		lu	lu2	赣			30000		
型		xin	xing2	赣			30000		
垍		kui	ji4	赣			12000		
垒		lei	lei3	赣			30000		
垓		goi	gai1	赣			30000		
垛		do	duo3	赣			30000		
垠		gien	yin2	赣			3000		
垠		jin	yin2	赣			12000		
垠		ngin	yin2	赣			2400		
垠		qin	yin2	赣			2000		
垡		fa	fa2	赣			30000		
垡		pai	fa2	赣			7500		
垢		kieu	gou4	赣			30000		
垣		yon	yuan2	赣			30000		
垤		die	die2	赣			3000		
垤		tu	die2	赣			12000		
垦		kien	ken3	赣			30000		
垩		ngo	e4	赣			30000		
垫		tien	dian4	赣			30000		
垮		kua	kua3	赣			30000		
垲		koi	kai3	赣			30000		
垸		won	yuan4	赣			3000		
垸		yon	yuan4	赣			12000		
埂		kien	geng3	赣			30000		
埂		sen	geng3	赣			7500		
埃		ngai	ai1	赣			30000		
埋		mai	mai2	赣			30000		
城		cen	cheng2	赣			30000		
埏		sen	shan1	赣			7500		
埏		yen	shan1	赣			30000		
埒		lie	lie4	赣			30000		
埘		si	shi2	赣			30000		
埙		xon	xun1	赣			30000		
埚		guo	guo1	赣			2400		
埚		kie	guo1	赣			3000		
埚		wo	guo1	赣			12000		
埝		dien	nian4	赣			2400		
埝		nien	nian4	赣			12000		
埝		tien	nian4	赣			3000		
埝		zen	nian4	赣			2000		
域		yu	yu4	赣			30000		
埠		pu	bu4	赣			30000		
埭		dai	dai4	赣			3000		
埭		li	dai4	赣			2400		
埭		toi	dai4	赣			12000		
埯		yen	an3	赣			120000		
埴		do	zhi2	赣			7500		
埴		zi	zhi2	赣			30000		
埸		xia	yi4	赣			2400		
埸		ya	yi4	赣			2000		
埸		ye	yi4	赣			3000		
埸		yi	yi4	赣			12000		
培		pi	pei2	赣			30000		
基		ji	ji1	赣			30000		
埽		sau	sao4	赣			12000		
埽		zau	sao4	赣			3000		
堂		long	tang2	赣			60000		
堂		tong	tang2	赣			60000		
堆		dei	dui1	赣			30000		
堇		bin	jin3	赣			2400		
堇		cen	jin3	赣			12000		
堇		jin	jin3	赣			2000		
堇		sen	jin3	赣			3000		
堉		ju	yu4	赣			12000		
堉		yiu	yu4	赣			3000		
堋		den	peng2	赣			2000		
堋		len	peng2	赣			2400		
堋		peng	peng2	赣			3000		
堋		zen	peng2	赣			12000		
堑		ngan	qian4	赣			2400		
堑		sen	qian4	赣			3000		
堑		yen	qian4	赣			12000		
堑		zen	qian4	赣			2000		
堕		to	duo4	赣			30000		
堙		yen	yin1	赣			7500		
堙		yin	yin1	赣			30000		
堞		die	die2	赣			12000		
堞		tie	die2	赣			2400		
堞		tien	die2	赣			3000		
堠		heu	hou4	赣			30000		
堡		bau	bao3	赣			30000		
堤		di	di1	赣			30000		
堪		kon	kan1	赣			30000		
堰		yen	yan4	赣			30000		
堵		du	du3	赣			30000		
塈		kui	ji4	赣			7500		
塈		qi	ji4	赣			30000		
塌		ta	ta1	赣			30000		
塍		sen	cheng2	赣			120000		
塑		so	su4	赣			30000		
塑		su	su4	赣			7500		
塔		ta	ta3	赣			30000		
塘		tong	tang2	赣			30000		
塞		se	sai1	赣			30000		
填		tien	tian2	赣			30000		
塾		xu	shu2	赣			3000		
塾		xyu	shu2	赣			12000		
墀		ci	chi2	赣			7500		
墀		li	chi2	赣			30000		
墁		man	man4	赣			30000		
墁		mon	man4	赣			7500		
境		qin	jing4	赣			30000		
墅		xyu	shu4	赣			30000		
墉		leng	yong1	赣			7500		
墉		seng	yong1	赣			6000		
墉		yiung	yong1	赣			30000		
墓		mu	mu4	赣			30000		
墙		qiong	qiang2	赣			30000		
增		zen	zeng1	赣			30000		
墟		xyu	xu1	赣			30000		
墦		fan	fan2	赣			30000		
墨		me	mo4	赣			30000		
墩		deng	dun1	赣			30000		
墼		ji	ji1	赣			30000		
壁		bia	bi4	赣			30000		
壅		ceng	yong1	赣			6000		
壅		feng	yong1	赣			30000		
壅		jiung	yong1	赣			5000		
壅		seng	yong1	赣			7500		
壑		fo	he4	赣			12000		
壕		hau	hao2	赣			30000		
壤		long	rang3	赣			30000		
士		si	shi4	赣			120000		
壬		len	ren2	赣			30000		
壮		zong	zhuang4	赣			120000		
声		sang	sheng1	赣			7500		
声		xiang	sheng1	赣			30000		
壳		ko	ke2	赣			30000		
壶		fu	hu2	赣			30000		
壹		yi	yi1	赣			30000		
处		cu	chu4	赣			30000		
处		qyu	chu4	赣			30000		
备		pi	bei4	赣			60000		
复		fu	fu4	赣			120000		
夏		ha	xia4	赣			30000		
夔		kui	kui2	赣			30000		
夕		xi	xi1	赣			120000		
外		ngoi	wai4	赣			35084		
外		wai	wai4	赣			8771		
夙		su	su4	赣			30000		
多		do	duo1	赣			98900		
夜		ya	ye4	赣			30000		
够		kieu	gou4	赣			30000		
夤		bin	yin2	赣			2400		
夤		cen	yin2	赣			12000		
夤		sen	yin2	赣			3000		
夤		yin	yin2	赣			2000		
大		tai	da4	赣			144099		
天		tien	tian1	赣			35979		
太		te	tai4	赣			7500		
太		toi	tai4	赣			30000		
夫		fu	fu1	赣			30000		
夬		kuai	guai4	赣			12000		
夬		mai	guai4	赣			2400		
夬		wa	guai4	赣			3000		
夭		yeu	yao1	赣			30000		
央		yong	yang1	赣			30000		
夯		hang	hang1	赣			30000		
失		si	shi1	赣			30000		
头		teu	tou2	赣			90000		
夷		yi	yi2	赣			30000		
夸		kua	kua1	赣			120000		
夹		ka	jia1	赣			30000		
夺		do	duo2	赣			30000		
奂		fon	huan4	赣			30000		
奄		yen	yan3	赣			30000		
奇		qi	qi2	赣			30000		
奈		lai	nai4	赣			30000		
奈		loi	nai4	赣			7500		
奉		feng	feng4	赣			30000		
奋		fen	fen4	赣			30000		
奎		xi	kui2	赣			12000		
奏		zeu	zou4	赣			30000		
契		qi	qi4	赣			30000		
奔		ben	ben1	赣			30000		
奕		yi	yi4	赣			30000		
奖		jiong	jiang3	赣			30000		
套		tau	tao4	赣			30000		
奘		cong	zang4	赣			2000		
奘		dong	zang4	赣			12000		
奘		kang	zang4	赣			3000		
奘		long	zang4	赣			2400		
奚		wa	xi1	赣			3000		
奚		xie	xi1	赣			12000		
奠		tien	dian4	赣			30000		
奢		se	she1	赣			30000		
奥		ngau	ao4	赣			30000		
女		nyu	nv3	赣			120000		
奴		lu	nu2	赣			30000		
奶		lai	nai3	赣			30000		
奸		kan	jian1	赣			30000		
她		kie	ta1	赣			33508		
她		ta	ta1	赣			134035		
好		hau	hao3	赣			92543		
妁		jieu	shuo4	赣			2400		
妁		jo	shuo4	赣			2000		
妁		xio	shuo4	赣			12000		
妁		zo	shuo4	赣			3000		
如		lu	ru2	赣			56065		
妃		fi	fei1	赣			120000		
妄		wong	wang4	赣			120000		
妆		zong	zhuang1	赣			30000		
妇		fu	fu4	赣			30000		
妈		ma	ma1	赣			7500		
妈		me	ma1	赣			30000		
妊		len	ren4	赣			30000		
妍		nien	yan2	赣			30000		
妒		du	du4	赣			30000		
妓		ji	ji4	赣			30000		
妖		yeu	yao1	赣			30000		
妗		qien	jin4	赣			120000		
妙		mieu	miao4	赣			30000		
妣		bi	bi3	赣			30000		
妣		fi	bi3	赣			5000		
妣		mi	bi3	赣			7500		
妣		pi	bi3	赣			6000		
妤		yu	yu2	赣			30000		
妥		to	tuo3	赣			30000		
妨		fong	fang2	赣			30000		
妩		wu	wu3	赣			120000		
妪		fu	yu4	赣			2000		
妪		jyu	yu4	赣			12000		
妪		xyu	yu4	赣			2400		
妪		yu	yu4	赣			3000		
妫		gui	gui1	赣			30000		
妯		ciu	zhou2	赣			120000		
妲		ho	da2	赣			12000		
妲		koi	da2	赣			2000		
妲		lai	da2	赣			3000		
妲		tai	da2	赣			2400		
妹		moi	mei4	赣			30000		
妻		qi	qi1	赣			30000		
妾		qie	qie4	赣			120000		
姆		mu	mu3	赣			30000		
姊		zu	zi3	赣			30000		
始		si	shi3	赣			38139		
姐		jia	jie3	赣			30000		
姑		gu	gu1	赣			30000		
姒		si	si4	赣			30000		
姓		xiang	xing4	赣			30000		
委		wei	wei3	赣			30000		
姗		san	shan1	赣			30000		
姘		diang	pin1	赣			2000		
姘		lin	pin1	赣			12000		
姘		tin	pin1	赣			2400		
姘		xin	pin1	赣			3000		
姚		yeu	yao2	赣			30000		
姜		jiong	jiang1	赣			30000		
姝		xyu	shu1	赣			30000		
姞		bi	ji2	赣			2000		
姞		ji	ji2	赣			3000		
姞		mi	ji2	赣			2400		
姞		qi	ji2	赣			12000		
姣		gau	jiao1	赣			2000		
姣		jieu	jiao1	赣			3000		
姣		kau	jiao1	赣			2400		
姣		yeu	jiao1	赣			12000		
姥		lau	lao3	赣			30000		
姨		yi	yi2	赣			30000		
姬		ji	ji1	赣			12000		
姬		qi	ji1	赣			2000		
姬		toi	ji1	赣			3000		
姬		yi	ji1	赣			2400		
姹		ca	cha4	赣			120000		
姻		yin	yin1	赣			30000		
姽		gui	gui3	赣			3000		
姽		kui	gui3	赣			12000		
姽		ngin	gui3	赣			2400		
姽		ngo	gui3	赣			2000		
姿		zu	zi1	赣			30000		
威		wei	wei1	赣			30000		
娃		wa	wa2	赣			30000		
娄		leu	lou2	赣			30000		
